Node	Period	Operationalhour	Value
Germany	7	26	190538.3179214821
Germany	7	27	191140.7294790023
Germany	7	28	191649.49188465418
Germany	7	29	192083.44936671192
Germany	7	30	191469.0618284864
Germany	7	31	191151.68728219173
Germany	7	32	190984.83574708342
Germany	7	33	190917.89374897632
Germany	7	34	190740.34643989571
Germany	7	35	190401.25979498427
Germany	7	36	190030.7618986658
Germany	7	37	189067.66536715854
Germany	7	38	187972.70842034512
Germany	7	39	187155.4943801512
Germany	7	40	187095.1744080546
Germany	7	41	187227.30619365617
Germany	7	42	187244.0038099216
Germany	7	43	187560.27642835013
Germany	7	44	187772.1245755105
Germany	7	45	188023.41123355963
Germany	7	46	188729.8458355034
Germany	7	47	188646.2529265214
Germany	7	48	189178.72288211918
Germany	7	49	173434.98933221033
Germany	7	50	173073.11812113944
Germany	7	51	172445.57738684927
Germany	7	52	172475.841521927
Germany	7	53	173155.0484778911
Germany	7	54	173629.22012618175
Germany	7	55	173807.4092551518
Germany	7	56	174125.69667227825
Germany	7	57	173869.4815975378
Germany	7	58	173278.83189447052
Germany	7	59	172547.34955079685
Germany	7	60	171773.6234187798
Germany	7	61	171018.1428074962
Germany	7	62	170849.78073223238
Germany	7	63	170716.75946841342
Germany	7	64	170923.65197403065
Germany	7	65	171674.2883181645
Germany	7	66	172056.53497545896
Germany	7	67	172502.19453960817
Germany	7	68	173253.5575717174
Germany	7	69	174032.59239012783
Germany	7	70	173913.86513147902
Germany	7	71	173352.92476731908
Germany	7	72	173198.31946547577
Germany	7	73	173578.72816585054
Germany	7	74	173458.53236197875
Germany	7	75	172912.4952488626
Germany	7	76	172726.9684235886
Germany	7	77	172772.05988351066
Germany	7	78	172410.7041881789
Germany	7	79	171707.96825398266
Germany	7	80	171461.2279864809
Germany	7	81	171470.7092606198
Germany	7	82	171175.47211143075
Germany	7	83	170463.0810153336
Germany	7	84	169453.97232892146
Germany	7	85	168199.6573077776
Germany	7	86	167804.32459840758
Germany	7	87	167321.02176681213
Germany	7	88	167882.97791333986
Germany	7	89	169109.0836769181
Germany	7	90	169784.71084432557
Germany	7	91	170310.3360251269
Germany	7	92	170888.7930664114
Germany	7	93	171557.0249741189
Germany	7	94	171220.64780073275
Germany	7	95	170443.94114624793
Germany	7	96	170100.29134475157
Germany	7	97	167359.1154818036
Germany	7	98	168486.0613099409
Germany	7	99	170065.19020780703
Germany	7	100	171568.8835127224
Germany	7	101	172079.5236880867
Germany	7	102	172576.99773358597
Germany	7	103	172258.82025376373
Germany	7	104	172412.80640978742
Germany	7	105	173275.29402100798
Germany	7	106	174006.8012742232
Germany	7	107	174414.71521825818
Germany	7	108	174939.79861652816
Germany	7	109	175428.8352733289
Germany	7	110	175411.1514148574
Germany	7	111	174702.40565454037
Germany	7	112	173285.08347088684
Germany	7	113	171729.30950381403
Germany	7	114	170062.63003385538
Germany	7	115	168570.871592934
Germany	7	116	167791.56851792106
Germany	7	117	167125.72385446244
Germany	7	118	166867.80223660232
Germany	7	119	167549.07373050952
Germany	7	120	168181.3945419767
Germany	7	121	169098.4471429457
Germany	7	122	169861.67637813266
Germany	7	123	171461.76577709854
Germany	7	124	172415.1034367861
Germany	7	125	172872.73914131735
Germany	7	126	173468.50775519919
Germany	7	127	174031.14484237097
Germany	7	128	175004.8855723249
Germany	7	129	176521.6954275366
Germany	7	130	177605.45026604037
Germany	7	131	177791.485501447
Germany	7	132	178258.77636787924
Germany	7	133	178553.28403475316
Germany	7	134	178746.27007018507
Germany	7	135	177795.88922099755
Germany	7	136	176395.07871026802
Germany	7	137	175137.23811075577
Germany	7	138	173644.95449366415
Germany	7	139	171930.14116665302
Germany	7	140	170798.1499587521
Germany	7	141	169518.49155474763
Germany	7	142	168912.68591249746
Germany	7	143	168955.87035539237
Germany	7	144	169283.22771986693
Germany	7	145	184985.51754078196
Germany	7	146	185164.6400590203
Germany	7	147	185048.41964235588
Germany	7	148	184541.08628848742
Germany	7	149	183130.70524442795
Germany	7	150	181326.26834452426
Germany	7	151	180132.85691326435
Germany	7	152	180526.07670269688
Germany	7	153	181023.76351719815
Germany	7	154	182326.37965658001
Germany	7	155	182585.30260608016
Germany	7	156	182334.24181050982
Germany	7	157	182145.24617188083
Germany	7	158	182442.36239470076
Germany	7	159	183362.5947944708
Germany	7	160	184234.06644705587
Germany	7	161	185220.6781447735
Germany	7	162	185630.4347561864
Germany	7	163	185259.55020310407
Germany	7	164	185267.42952226297
Germany	7	165	186801.73888937035
Germany	7	166	187184.0077417051
Germany	7	167	186695.26409137197
Germany	7	168	186203.32283830267
Germany	7	169	185954.39955285832
Germany	7	170	185715.42611238654
Germany	7	171	185003.163715588
Germany	7	172	184310.19783057002
Germany	7	173	183233.0167957588
Germany	7	174	182301.3264858475
Germany	7	175	181977.7505814112
Germany	7	176	182285.49375761076
Germany	7	177	182215.43766760256
Germany	7	178	182770.89082698728
Germany	7	179	182724.51484906505
Germany	7	180	182795.9034398763
Germany	7	181	182440.60643168914
Germany	7	182	183142.7249765079
Germany	7	183	183947.85948575422
Germany	7	184	185589.34487042576
Germany	7	185	186583.12045652358
Germany	7	186	186561.49146955062
Germany	7	187	185887.06962057477
Germany	7	188	185854.24810588514
Germany	7	189	187455.54226441475
Germany	7	190	187973.9198064859
Germany	7	191	187660.58124464893
Germany	7	192	187081.02363274893
Germany	7	193	210124.60104295885
Germany	7	194	210505.14690548947
Germany	7	195	205924.72202024728
Germany	7	196	199676.72132073803
Germany	7	197	196302.11162093634
Germany	7	198	193495.71203922748
Germany	7	199	191628.3845344614
Germany	7	200	192015.23402796307
Germany	7	201	195756.7280639362
Germany	7	202	207324.46030294898
Germany	7	203	220219.64796533834
Germany	7	204	229703.21729492486
Germany	7	205	231295.18410750935
Germany	7	206	229412.5567949896
Germany	7	207	225201.41147399577
Germany	7	208	220057.66568676004
Germany	7	209	214448.2658773978
Germany	7	210	207846.09149422485
Germany	7	211	203063.40121040842
Germany	7	212	200059.8656795919
Germany	7	213	202068.44577428844
Germany	7	214	207687.61132156174
Germany	7	215	208593.7360586946
Germany	7	216	207863.06567027356
Germany	7	217	204787.35091021244
Germany	7	218	209319.4124033623
Germany	7	219	209616.40830990224
Germany	7	220	207542.23125251094
Germany	7	221	206300.82121023562
Germany	7	222	205339.23306325052
Germany	7	223	205654.17381958204
Germany	7	224	210512.34512432743
Germany	7	225	215140.8962819859
Germany	7	226	217293.20499102367
Germany	7	227	222059.92019495944
Germany	7	228	232393.22105528027
Germany	7	229	234401.6686184415
Germany	7	230	229592.23203360313
Germany	7	231	221841.33265952548
Germany	7	232	215287.0756918426
Germany	7	233	209501.94146110126
Germany	7	234	201559.3766564919
Germany	7	235	198040.99770466794
Germany	7	236	196108.58084895683
Germany	7	237	193371.72918663794
Germany	7	238	191762.30062566185
Germany	7	239	191874.02694584895
Germany	7	240	198190.58445240796
Denmark	7	1	13814.770632776637
Denmark	7	2	13857.281812150828
Denmark	7	3	13913.589587974617
Denmark	7	4	13878.815833150342
Denmark	7	5	13895.752654922262
Denmark	7	6	13865.594094886152
Denmark	7	7	13800.913717873973
Denmark	7	8	13769.538124740426
Denmark	7	9	13784.337473816024
Denmark	7	10	13800.487156437846
Denmark	7	11	13802.597635793285
Denmark	7	12	13771.878880621145
Denmark	7	13	13711.69139523538
Denmark	7	14	13616.76747915098
Denmark	7	15	13584.675396105198
Denmark	7	16	13614.112467462246
Denmark	7	17	13615.795718879319
Denmark	7	18	13595.650022053936
Denmark	7	19	13555.903160736487
Denmark	7	20	13575.123085945037
Denmark	7	21	13627.191240995104
Denmark	7	22	13702.073434604183
Denmark	7	23	13749.677357624332
Denmark	7	24	13820.577866828096
Denmark	7	25	13899.447743362662
Denmark	7	26	13954.84207786114
Denmark	7	27	14009.763862268645
Denmark	7	28	13988.124533914597
Denmark	7	29	14005.596890239525
Denmark	7	30	14024.773492802207
Denmark	7	31	13988.08087801762
Denmark	7	32	13951.350272605123
Denmark	7	33	13921.186713802188
Denmark	7	34	13925.63428327601
Denmark	7	35	13907.55740941583
Denmark	7	36	13879.539321336137
Denmark	7	37	13807.361127330743
Denmark	7	38	13711.44878841858
Denmark	7	39	13655.381619904858
Denmark	7	40	13631.029627417975
Denmark	7	41	13617.372996439612
Denmark	7	42	13631.033626431426
Denmark	7	43	13629.02345566371
Denmark	7	44	13663.15236956697
Denmark	7	45	13696.670434163665
Denmark	7	46	13756.456685198582
Denmark	7	47	13772.46473609357
Denmark	7	48	13808.457856773148
Denmark	7	49	11993.17667743869
Denmark	7	50	11953.467806749142
Denmark	7	51	11929.712667021699
Denmark	7	52	11920.159357108163
Denmark	7	53	11927.27226905551
Denmark	7	54	11976.240188917891
Denmark	7	55	12024.612255774191
Denmark	7	56	12009.068423692113
Denmark	7	57	11934.40317656344
Denmark	7	58	11847.640247204985
Denmark	7	59	11780.852723348595
Denmark	7	60	11713.011792695639
Denmark	7	61	11659.036774725646
Denmark	7	62	11636.488337310868
Denmark	7	63	11663.288392539742
Denmark	7	64	11704.047337514625
Denmark	7	65	11748.158455525401
Denmark	7	66	11770.857189196193
Denmark	7	67	11791.46510532775
Denmark	7	68	11895.453785180867
Denmark	7	69	11955.860883056015
Denmark	7	70	11918.868675512771
Denmark	7	71	11892.487183693076
Denmark	7	72	11897.357315589561
Denmark	7	73	11998.778628799015
Denmark	7	74	11842.364548693067
Denmark	7	75	11810.394435557926
Denmark	7	76	11807.551136985276
Denmark	7	77	11798.334410704929
Denmark	7	78	11808.567886158406
Denmark	7	79	11802.768316882752
Denmark	7	80	11773.124963081213
Denmark	7	81	11715.689465460671
Denmark	7	82	11658.982788043888
Denmark	7	83	11605.25704191313
Denmark	7	84	11595.59142637149
Denmark	7	85	11539.500263776981
Denmark	7	86	11507.986371427818
Denmark	7	87	11528.22837782745
Denmark	7	88	11598.134798934372
Denmark	7	89	11616.048046493663
Denmark	7	90	11578.954863860467
Denmark	7	91	11589.491264583816
Denmark	7	92	11734.396517192503
Denmark	7	93	11794.20942831717
Denmark	7	94	11760.52773741959
Denmark	7	95	11719.233591142833
Denmark	7	96	11675.953268179128
Denmark	7	97	11366.610581451934
Denmark	7	98	11375.169803268618
Denmark	7	99	11439.041713058901
Denmark	7	100	11520.783214511503
Denmark	7	101	11577.094989348745
Denmark	7	102	11637.723699220009
Denmark	7	103	11650.222282549517
Denmark	7	104	11669.042972913945
Denmark	7	105	11776.930690894118
Denmark	7	106	11913.336373636934
Denmark	7	107	11899.33216173836
Denmark	7	108	11904.309267245002
Denmark	7	109	11910.583719369455
Denmark	7	110	11886.953882063883
Denmark	7	111	11844.035469818631
Denmark	7	112	11797.665575703137
Denmark	7	113	11658.897809007784
Denmark	7	114	11484.504164369277
Denmark	7	115	11382.571643938714
Denmark	7	116	11389.651897276106
Denmark	7	117	11320.464298839273
Denmark	7	118	11244.852951775329
Denmark	7	119	11288.544839874672
Denmark	7	120	11379.604375948693
Denmark	7	121	11440.761288848278
Denmark	7	122	11493.795872152066
Denmark	7	123	11562.07169551918
Denmark	7	124	11614.118522497456
Denmark	7	125	11670.68790045199
Denmark	7	126	11737.633718591322
Denmark	7	127	11764.017876419992
Denmark	7	128	11787.844998389775
Denmark	7	129	11952.365078786539
Denmark	7	130	12072.105872672968
Denmark	7	131	12089.891151801432
Denmark	7	132	12116.579567904455
Denmark	7	133	12138.725104712774
Denmark	7	134	12128.56127874379
Denmark	7	135	12098.85394072683
Denmark	7	136	12023.14161857293
Denmark	7	137	11877.719160222945
Denmark	7	138	11697.678908573766
Denmark	7	139	11560.121843204543
Denmark	7	140	11506.303120010745
Denmark	7	141	11388.001304468986
Denmark	7	142	11280.82107862075
Denmark	7	143	11289.93516355553
Denmark	7	144	11376.753079349108
Denmark	7	145	13318.387088081015
Denmark	7	146	13317.143728144938
Denmark	7	147	13297.781171456194
Denmark	7	148	13243.532554315067
Denmark	7	149	13091.292777762927
Denmark	7	150	12934.889028441763
Denmark	7	151	12912.74982340476
Denmark	7	152	13007.195857380248
Denmark	7	153	12993.348940011241
Denmark	7	154	13053.903334882301
Denmark	7	155	13108.590843751066
Denmark	7	156	13081.050637780278
Denmark	7	157	13083.022151417856
Denmark	7	158	13166.153976551323
Denmark	7	159	13221.170737528593
Denmark	7	160	13337.780637124097
Denmark	7	161	13446.81107320152
Denmark	7	162	13451.287635522953
Denmark	7	163	13330.593743427677
Denmark	7	164	13324.58655870303
Denmark	7	165	13465.741736436186
Denmark	7	166	13468.290774268138
Denmark	7	167	13444.16772530204
Denmark	7	168	13431.296900469282
Denmark	7	169	13404.043956965634
Denmark	7	170	13341.95194141781
Denmark	7	171	13286.876861494191
Denmark	7	172	13195.839986496469
Denmark	7	173	13088.711747823272
Denmark	7	174	13002.730958848086
Denmark	7	175	13021.223730108484
Denmark	7	176	13094.020104945143
Denmark	7	177	13019.279543062908
Denmark	7	178	13047.756184686425
Denmark	7	179	13121.500658965091
Denmark	7	180	13087.729323515694
Denmark	7	181	13055.756211120459
Denmark	7	182	13103.219835418264
Denmark	7	183	13167.016430454974
Denmark	7	184	13301.382616331337
Denmark	7	185	13460.95325106458
Denmark	7	186	13455.236661318295
Denmark	7	187	13342.518801576283
Denmark	7	188	13346.891056296532
Denmark	7	189	13514.483712037869
Denmark	7	190	13554.403197436508
Denmark	7	191	13490.729238812675
Denmark	7	192	13450.473503031975
Denmark	7	193	15312.879390273185
Denmark	7	194	15272.315397204678
Denmark	7	195	14698.411643018468
Denmark	7	196	14242.446460651063
Denmark	7	197	13878.021029224437
Denmark	7	198	13723.184893181024
Denmark	7	199	13587.035813802131
Denmark	7	200	13689.31191613943
Denmark	7	201	13985.685802203992
Denmark	7	202	15057.195132950119
Denmark	7	203	16691.95051375067
Denmark	7	204	17664.60356517313
Denmark	7	205	17475.170963902317
Denmark	7	206	17096.101145171826
Denmark	7	207	16550.60638263138
Denmark	7	208	15763.97610699971
Denmark	7	209	15140.888152972973
Denmark	7	210	14500.800725963352
Denmark	7	211	14065.695064324607
Denmark	7	212	14021.861544498419
Denmark	7	213	14780.198466623664
Denmark	7	214	15192.143175285444
Denmark	7	215	14790.530584409235
Denmark	7	216	14547.069644988918
Denmark	7	217	14658.227556228985
Denmark	7	218	15339.745429224231
Denmark	7	219	15326.28508315669
Denmark	7	220	15108.459486293998
Denmark	7	221	14928.88845222457
Denmark	7	222	14774.098971338226
Denmark	7	223	14815.096190865295
Denmark	7	224	15359.973105825606
Denmark	7	225	15752.396630264579
Denmark	7	226	15893.557140015691
Denmark	7	227	16669.599361000088
Denmark	7	228	17802.25127484753
Denmark	7	229	17415.55233818177
Denmark	7	230	16562.236180285905
Denmark	7	231	15854.041554976906
Denmark	7	232	15037.452003480083
Denmark	7	233	14238.364134406933
Denmark	7	234	13693.123309221404
Denmark	7	235	13674.263295224599
Denmark	7	236	13489.621178832122
Denmark	7	237	13298.997204800275
Denmark	7	238	13304.143935127984
Denmark	7	239	13206.707972086171
Denmark	7	240	13452.609642723795
France	7	1	122344.54144798443
France	7	2	122309.19188094254
France	7	3	122261.87672258001
France	7	4	122320.51906418969
France	7	5	122195.90180824022
France	7	6	121536.97347522296
France	7	7	120921.73049466456
France	7	8	120775.06079983295
France	7	9	121073.78105754433
France	7	10	121209.98085997041
France	7	11	121339.63241958522
France	7	12	121430.5964499453
France	7	13	121143.95122493859
France	7	14	120871.40569824119
France	7	15	120797.842847942
France	7	16	121158.90821408948
France	7	17	121322.19475906303
France	7	18	120917.90004622344
France	7	19	120356.92175191357
France	7	20	119984.07319675214
France	7	21	119858.5074488077
France	7	22	120385.77779683628
France	7	23	120673.6633575286
France	7	24	120966.20017704228
France	7	25	121319.13040031021
France	7	26	121555.37786797075
France	7	27	121596.91087321038
France	7	28	121864.93282270119
France	7	29	121949.18444817404
France	7	30	121467.38699521027
France	7	31	121133.40837161032
France	7	32	121035.1482489815
France	7	33	121200.76954348112
France	7	34	121309.64548036085
France	7	35	121299.86871672077
France	7	36	121396.96146458655
France	7	37	121106.81411529086
France	7	38	120800.87072623351
France	7	39	120523.6374602534
France	7	40	120622.13470588095
France	7	41	120906.71878482169
France	7	42	120850.92191919674
France	7	43	120579.96329256782
France	7	44	120522.65248779714
France	7	45	120401.79271936604
France	7	46	120835.08939897368
France	7	47	120949.82044989905
France	7	48	121055.63202802595
France	7	49	86813.2287477028
France	7	50	86623.84043263794
France	7	51	86229.41368459184
France	7	52	86037.58117861694
France	7	53	86534.1167379636
France	7	54	87062.86454467651
France	7	55	87234.72399806579
France	7	56	87310.40271512294
France	7	57	87590.42673639575
France	7	58	87285.7054427934
France	7	59	86992.40253359148
France	7	60	87181.59932623431
France	7	61	87129.42314639778
France	7	62	86841.37342362932
France	7	63	86771.14853554309
France	7	64	86786.598010922
France	7	65	86931.69904591588
France	7	66	87056.37102255733
France	7	67	87056.91822947757
France	7	68	87386.33679540949
France	7	69	87922.85494038857
France	7	70	88120.26895694903
France	7	71	87585.84843849717
France	7	72	87170.74638898463
France	7	73	86869.88290416931
France	7	74	86715.02334576605
France	7	75	86433.95963134496
France	7	76	86251.70324647275
France	7	77	86591.19041973552
France	7	78	86712.12314908924
France	7	79	86437.88128093933
France	7	80	86252.6152580063
France	7	81	86472.8842835985
France	7	82	86277.6226142573
France	7	83	86129.27481820388
France	7	84	86322.3476598644
France	7	85	86261.09696526869
France	7	86	85648.93658369382
France	7	87	85345.43738554642
France	7	88	85368.2194336554
France	7	89	85693.11442238075
France	7	90	85956.2662302822
France	7	91	86017.1521202646
France	7	92	86319.35626203427
France	7	93	86727.1530991628
France	7	94	86656.27156277234
France	7	95	86076.32342856376
France	7	96	85486.4708491005
France	7	97	80149.1239913145
France	7	98	80874.42852374626
France	7	99	80848.65507780711
France	7	100	81435.16969505748
France	7	101	81815.569705717
France	7	102	81703.40140720106
France	7	103	81737.83896270931
France	7	104	81822.8384376397
France	7	105	81989.77302874759
France	7	106	82255.19574536778
France	7	107	82509.20919770263
France	7	108	82799.35654699829
France	7	109	82940.31704962968
France	7	110	83063.8034112775
France	7	111	83419.8891944515
France	7	112	83170.08923540177
France	7	113	82306.79735793817
France	7	114	81593.16657313627
France	7	115	80823.53828017204
France	7	116	80261.51117259849
France	7	117	80242.87877696728
France	7	118	80206.29799435513
France	7	119	79878.51192906822
France	7	120	79727.65610129749
France	7	121	80383.31031290919
France	7	122	81084.15469601017
France	7	123	81070.71164600509
France	7	124	81593.02065129088
France	7	125	81958.71903602895
France	7	126	81877.69593138504
France	7	127	82088.02403126108
France	7	128	82367.79268930446
France	7	129	82707.44402464334
France	7	130	83100.0102691609
France	7	131	83386.7831757823
France	7	132	83640.13997981302
France	7	133	83788.21417240631
France	7	134	83987.37925111128
France	7	135	84430.17909089888
France	7	136	84267.95047930426
France	7	137	83477.14527853018
France	7	138	82821.68258934053
France	7	139	82038.33764291118
France	7	140	81303.41138880006
France	7	141	81082.68635744113
France	7	142	80912.55972596559
France	7	143	80383.20999164047
France	7	144	80212.76415612827
France	7	145	105747.73731952056
France	7	146	106101.17826924726
France	7	147	106639.70283960021
France	7	148	106516.90960671796
France	7	149	105995.12956812163
France	7	150	105233.18041227029
France	7	151	104498.44568058115
France	7	152	104481.64642813255
France	7	153	105338.86430878245
France	7	154	105727.16233932284
France	7	155	105613.23385854706
France	7	156	105194.74824624493
France	7	157	105322.57578279258
France	7	158	105509.22806325667
France	7	159	105569.34786355076
France	7	160	106048.81056698864
France	7	161	106305.96133899916
France	7	162	106275.2812710092
France	7	163	106038.12179181507
France	7	164	105895.04542242571
France	7	165	106195.91802735638
France	7	166	106837.80998492625
France	7	167	106927.13239452585
France	7	168	106484.4602363529
France	7	169	106299.12125249715
France	7	170	106517.21969063942
France	7	171	106919.27085510627
France	7	172	106700.62521004393
France	7	173	106391.5809817723
France	7	174	105878.39209182236
France	7	175	105223.13004517017
France	7	176	105303.7518647393
France	7	177	106174.50399654769
France	7	178	106376.53279146808
France	7	179	106116.40886185816
France	7	180	105907.02925397707
France	7	181	106020.10044391129
France	7	182	106337.57165875325
France	7	183	106469.82245123886
France	7	184	107403.96850474695
France	7	185	107874.93126069177
France	7	186	107725.3431289526
France	7	187	107382.99223947445
France	7	188	107040.44070745882
France	7	189	107263.7740918038
France	7	190	107955.07883426346
France	7	191	108148.1881563854
France	7	192	107858.4056117032
France	7	193	149167.27489680305
France	7	194	151307.65652474985
France	7	195	153131.93495515504
France	7	196	151567.2150072089
France	7	197	150339.4286002315
France	7	198	149394.69409281836
France	7	199	146477.11447617869
France	7	200	144042.33552518956
France	7	201	144651.99699516236
France	7	202	148956.96503715753
France	7	203	155377.4715129246
France	7	204	161260.42015056408
France	7	205	164784.88872211467
France	7	206	163102.8111300264
France	7	207	159659.56630565724
France	7	208	156995.2887723562
France	7	209	155266.06018398152
France	7	210	152047.20667733616
France	7	211	147618.80699438526
France	7	212	144813.6783998368
France	7	213	143926.21821673322
France	7	214	147291.52253544188
France	7	215	150816.75719668085
France	7	216	149925.7584088267
France	7	217	149220.26276690437
France	7	218	152017.83990595475
France	7	219	153854.79529667686
France	7	220	154061.4753504185
France	7	221	152139.37456292077
France	7	222	151482.2884932011
France	7	223	151650.5911016094
France	7	224	152004.92582263905
France	7	225	152936.80096742854
France	7	226	152929.96088092658
France	7	227	154912.52803310155
France	7	228	159513.64446028313
France	7	229	164285.19760286188
France	7	230	162171.82975653998
France	7	231	156328.1705757672
France	7	232	151869.78395359215
France	7	233	150349.95321332902
France	7	234	148096.09911037327
France	7	235	145205.71567766508
France	7	236	144986.04857968495
France	7	237	143155.8420743115
France	7	238	139962.8714549895
France	7	239	140012.9773686447
France	7	240	143413.0840474754
Germany	8	1	192111.71615418373
Germany	8	2	192924.17205288028
Germany	8	3	192737.4793127142
Germany	8	4	192347.49705374584
Germany	8	5	192722.11134425382
Germany	8	6	193549.59252144786
Germany	8	7	193179.57731137786
Germany	8	8	191836.1239896583
Germany	8	9	191602.09959999943
Germany	8	10	191270.54891731348
Germany	8	11	190262.83590634115
Germany	8	12	189064.5819641913
Germany	8	13	188427.8997555587
Germany	8	14	187895.69101259144
Germany	8	15	186494.8187739037
Germany	8	16	185269.30653360308
Germany	8	17	184853.30603824146
Germany	8	18	184897.88347604647
Germany	8	19	185166.98223299184
Germany	8	20	185362.45426977167
Germany	8	21	186787.4318873311
Germany	8	22	188467.42058848814
Germany	8	23	189121.28563928543
Germany	8	24	190026.0497328051
Germany	8	25	191581.82502845008
Germany	8	26	192797.80732267065
Germany	8	27	192678.1109311501
Germany	8	28	192607.55618363246
Germany	8	29	193227.73343814388
Germany	8	30	194749.96131431902
Germany	8	31	195049.7474030924
Germany	8	32	194735.51218066836
Germany	8	33	195501.14965167086
Germany	8	34	195778.45113389372
Germany	8	35	195309.07097446037
Germany	8	36	194157.8877383394
Germany	8	37	193232.57775807948
Germany	8	38	192583.87265508994
Germany	8	39	191278.19285487747
Germany	8	40	189585.56008195458
Germany	8	41	188855.8784326614
Germany	8	42	188242.7070610921
Germany	8	43	187686.6125029912
Germany	8	44	187450.10556333832
Germany	8	45	188187.83532344407
Germany	8	46	189633.01296486496
Germany	8	47	190389.43091851863
Germany	8	48	191128.1598736022
Germany	8	49	169143.8168618159
Germany	8	50	169745.0978771391
Germany	8	51	170748.3833793374
Germany	8	52	171701.90158086357
Germany	8	53	172244.63138622275
Germany	8	54	173354.52432165085
Germany	8	55	174012.33984000783
Germany	8	56	173598.57817489177
Germany	8	57	172752.7938605557
Germany	8	58	171911.77315948426
Germany	8	59	171700.09259962614
Germany	8	60	171861.38828080829
Germany	8	61	171940.753093298
Germany	8	62	171863.17126633893
Germany	8	63	170957.7963936926
Germany	8	64	170366.4486178433
Germany	8	65	170140.9525796829
Germany	8	66	169466.0968356075
Germany	8	67	169014.32480809974
Germany	8	68	168811.17123996475
Germany	8	69	168430.31478038328
Germany	8	70	168768.928616553
Germany	8	71	168873.47207065954
Germany	8	72	169435.9814093262
Germany	8	73	170575.71533635983
Germany	8	74	171479.6879605949
Germany	8	75	172389.60088375866
Germany	8	76	172852.49283475327
Germany	8	77	173311.12988846638
Germany	8	78	174161.5277608492
Germany	8	79	174892.50007698205
Germany	8	80	174877.00399624018
Germany	8	81	174642.5277612058
Germany	8	82	173930.1169395462
Germany	8	83	173270.81974589542
Germany	8	84	172286.99135025503
Germany	8	85	171330.9378074538
Germany	8	86	170836.98986551704
Germany	8	87	169917.55499495208
Germany	8	88	169055.33987424886
Germany	8	89	168774.98985550788
Germany	8	90	167753.84082356404
Germany	8	91	166640.97813860548
Germany	8	92	165580.57910900222
Germany	8	93	165677.30417435628
Germany	8	94	166683.8866520421
Germany	8	95	167563.909631685
Germany	8	96	168680.01050184047
Germany	8	97	173698.3485772926
Germany	8	98	173064.12308292085
Germany	8	99	172525.46924439454
Germany	8	100	172047.2186299627
Germany	8	101	172538.49845255332
Germany	8	102	172900.47315055542
Germany	8	103	172911.37215052915
Germany	8	104	172568.04997196668
Germany	8	105	172563.08239238817
Germany	8	106	171510.38121144526
Germany	8	107	170426.869998939
Germany	8	108	168783.3135208114
Germany	8	109	167554.015585738
Germany	8	110	167014.68129959115
Germany	8	111	166904.18234906564
Germany	8	112	167638.75775013023
Germany	8	113	169031.1324322335
Germany	8	114	170847.86502942725
Germany	8	115	172184.30446952576
Germany	8	116	173020.46917259047
Germany	8	117	173013.42729559293
Germany	8	118	172709.78568357922
Germany	8	119	171907.33941174074
Germany	8	120	171077.51286189724
Germany	8	121	171055.98297766928
Germany	8	122	171208.6331267058
Germany	8	123	171685.55436069163
Germany	8	124	172018.6106347215
Germany	8	125	172967.1980505923
Germany	8	126	173931.55270242246
Germany	8	127	173841.51685230984
Germany	8	128	173262.6833296667
Germany	8	129	172816.08684739092
Germany	8	130	171651.5277403644
Germany	8	131	171040.25309554083
Germany	8	132	169860.5377716421
Germany	8	133	169197.4617620824
Germany	8	134	168891.10067920346
Germany	8	135	168708.38829510086
Germany	8	136	168852.6463901286
Germany	8	137	169552.4363361914
Germany	8	138	170764.01095836176
Germany	8	139	171808.09004328842
Germany	8	140	172654.29268853494
Germany	8	141	172535.78162125198
Germany	8	142	172158.67886172762
Germany	8	143	171379.956351787
Germany	8	144	171044.41168872762
Germany	8	145	179319.26649356037
Germany	8	146	179456.74442836668
Germany	8	147	179873.42153198304
Germany	8	148	180404.50926009158
Germany	8	149	182170.98359769746
Germany	8	150	184186.51368245564
Germany	8	151	185543.54292204187
Germany	8	152	186479.77717810118
Germany	8	153	187323.00223511172
Germany	8	154	188202.30885306562
Germany	8	155	189342.6458804941
Germany	8	156	190571.38782739174
Germany	8	157	191002.21755362905
Germany	8	158	191081.4378299898
Germany	8	159	190250.29261793007
Germany	8	160	189315.0844324101
Germany	8	161	188853.8989195883
Germany	8	162	188310.32325392734
Germany	8	163	186719.8021767284
Germany	8	164	185157.98099959217
Germany	8	165	183733.0776097736
Germany	8	166	182350.1260113992
Germany	8	167	181238.95920635725
Germany	8	168	180068.29918692805
Germany	8	169	179297.9720904414
Germany	8	170	179186.86875973243
Germany	8	171	179574.69270859685
Germany	8	172	180228.4943298698
Germany	8	173	181716.18942931193
Germany	8	174	183447.3887927627
Germany	8	175	184504.96420870034
Germany	8	176	185263.03676908725
Germany	8	177	185541.1249213873
Germany	8	178	186071.95509203288
Germany	8	179	187198.77043263803
Germany	8	180	188664.72320293853
Germany	8	181	188833.17274262386
Germany	8	182	189014.0428709845
Germany	8	183	188833.93253713992
Germany	8	184	188598.26105950607
Germany	8	185	188200.79934236917
Germany	8	186	186967.67739885056
Germany	8	187	185105.9191178819
Germany	8	188	183424.16742789157
Germany	8	189	181836.08674764834
Germany	8	190	180601.24516813652
Germany	8	191	179496.55601327706
Germany	8	192	178444.54911766938
Germany	8	193	212342.08348414634
Germany	8	194	213606.43411008597
