Node	Period	Season	Operationalhour	Scenario	HydroGeneratorMaxSeasonalProduction
France	6	winter	7	scenario1	1705.0
France	6	winter	8	scenario1	1350.0
France	6	winter	9	scenario1	1103.0
France	6	winter	10	scenario1	1587.0
France	6	winter	11	scenario1	1465.0
France	6	winter	12	scenario1	2110.0
France	6	winter	13	scenario1	2688.0
France	6	winter	14	scenario1	3298.0
France	6	winter	15	scenario1	3510.0
France	6	winter	16	scenario1	3214.0
France	6	winter	17	scenario1	2562.0
France	6	winter	18	scenario1	1838.0
France	6	winter	19	scenario1	1438.0
France	6	winter	20	scenario1	1645.0
France	6	winter	21	scenario1	1906.0
France	6	winter	22	scenario1	2758.0
France	6	winter	23	scenario1	3581.0
France	6	winter	24	scenario1	3907.0
France	6	winter	25	scenario1	3174.0
France	6	winter	26	scenario1	2407.0
France	6	winter	27	scenario1	2564.0
France	6	winter	28	scenario1	2897.0
France	6	winter	29	scenario1	2332.0
France	6	winter	30	scenario1	1607.0
France	6	winter	31	scenario1	1400.0
France	6	winter	32	scenario1	1264.0
France	6	winter	33	scenario1	1549.0
France	6	winter	34	scenario1	1730.0
France	6	winter	35	scenario1	1875.0
France	6	winter	36	scenario1	1853.0
France	6	winter	37	scenario1	1620.0
France	6	winter	38	scenario1	2107.0
France	6	winter	39	scenario1	1901.0
France	6	winter	40	scenario1	1619.0
France	6	winter	41	scenario1	1726.0
France	6	winter	42	scenario1	1396.0
France	6	winter	43	scenario1	1104.0
France	6	winter	44	scenario1	1384.0
France	6	winter	45	scenario1	1270.0
France	6	winter	46	scenario1	1393.0
France	6	winter	47	scenario1	2656.0
France	6	winter	48	scenario1	3638.0
Germany	6	spring	49	scenario1	61.0325
Germany	6	spring	50	scenario1	71.635
Germany	6	spring	51	scenario1	72.2675
Germany	6	spring	52	scenario1	57.88
Germany	6	spring	53	scenario1	46.93
Germany	6	spring	54	scenario1	48.955
Germany	6	spring	55	scenario1	45.6125
Germany	6	spring	56	scenario1	70.6675
Germany	6	spring	57	scenario1	71.82
Germany	6	spring	58	scenario1	50.6
Germany	6	spring	59	scenario1	66.7425
Germany	6	spring	60	scenario1	48.9225
Germany	6	spring	61	scenario1	46.9975
Germany	6	spring	62	scenario1	30.27
Germany	6	spring	63	scenario1	42.8725
Germany	6	spring	64	scenario1	29.615
Germany	6	spring	65	scenario1	51.3775
Germany	6	spring	66	scenario1	47.2675
Germany	6	spring	67	scenario1	31.2025
Germany	6	spring	68	scenario1	31.16
Germany	6	spring	69	scenario1	31.1825
Germany	6	spring	70	scenario1	32.0925
Germany	6	spring	71	scenario1	31.6075
Germany	6	spring	72	scenario1	43.885
Germany	6	spring	73	scenario1	66.6575
Germany	6	spring	74	scenario1	32.48
Germany	6	spring	75	scenario1	31.185
Germany	6	spring	76	scenario1	32.11
Germany	6	spring	77	scenario1	31.585
Germany	6	spring	78	scenario1	31.3375
Germany	6	spring	79	scenario1	49.535
Germany	6	spring	80	scenario1	78.1725
Germany	6	spring	81	scenario1	70.3075
Germany	6	spring	82	scenario1	58.305
Germany	6	spring	83	scenario1	89.7475
Germany	6	spring	84	scenario1	44.19
Germany	6	spring	85	scenario1	45.1625
Germany	6	spring	86	scenario1	74.3125
Germany	6	spring	87	scenario1	50.8475
Germany	6	spring	88	scenario1	30.74
Germany	6	spring	89	scenario1	31.3325
Germany	6	spring	90	scenario1	32.0975
Germany	6	spring	91	scenario1	41.5525
Germany	6	spring	92	scenario1	57.27
Germany	6	spring	93	scenario1	86.675
Germany	6	spring	94	scenario1	69.225
Germany	6	spring	95	scenario1	67.035
Germany	6	spring	96	scenario1	83.2775
France	6	spring	49	scenario1	1940.0
France	6	spring	50	scenario1	1774.0
France	6	spring	51	scenario1	1606.0
France	6	spring	52	scenario1	1599.0
France	6	spring	53	scenario1	1569.0
France	6	spring	54	scenario1	1762.0
France	6	spring	55	scenario1	2119.0
France	6	spring	56	scenario1	2332.0
France	6	spring	57	scenario1	2497.0
France	6	spring	58	scenario1	2768.0
France	6	spring	59	scenario1	2812.0
France	6	spring	60	scenario1	2622.0
France	6	spring	61	scenario1	2257.0
France	6	spring	62	scenario1	2167.0
France	6	spring	63	scenario1	1945.0
France	6	spring	64	scenario1	2052.0
France	6	spring	65	scenario1	2253.0
France	6	spring	66	scenario1	2449.0
France	6	spring	67	scenario1	2995.0
France	6	spring	68	scenario1	2959.0
France	6	spring	69	scenario1	2778.0
France	6	spring	70	scenario1	2871.0
France	6	spring	71	scenario1	2937.0
France	6	spring	72	scenario1	3061.0
France	6	spring	73	scenario1	2898.0
France	6	spring	74	scenario1	2143.0
France	6	spring	75	scenario1	2317.0
France	6	spring	76	scenario1	2027.0
France	6	spring	77	scenario1	2060.0
France	6	spring	78	scenario1	2174.0
France	6	spring	79	scenario1	2276.0
France	6	spring	80	scenario1	2958.0
France	6	spring	81	scenario1	3289.0
France	6	spring	82	scenario1	3461.0
France	6	spring	83	scenario1	3662.0
France	6	spring	84	scenario1	3357.0
France	6	spring	85	scenario1	2723.0
France	6	spring	86	scenario1	2418.0
France	6	spring	87	scenario1	2335.0
France	6	spring	88	scenario1	2660.0
France	6	spring	89	scenario1	2672.0
France	6	spring	90	scenario1	2808.0
France	6	spring	91	scenario1	3065.0
France	6	spring	92	scenario1	3403.0
France	6	spring	93	scenario1	3254.0
France	6	spring	94	scenario1	3177.0
France	6	spring	95	scenario1	3382.0
France	6	spring	96	scenario1	3115.0
Germany	6	summer	97	scenario1	137.2125
Germany	6	summer	98	scenario1	317.5925
Germany	6	summer	99	scenario1	210.2975
Germany	6	summer	100	scenario1	79.595
Germany	6	summer	101	scenario1	243.0225
Germany	6	summer	102	scenario1	151.1075
Germany	6	summer	103	scenario1	182.02
Germany	6	summer	104	scenario1	154.355
Germany	6	summer	105	scenario1	111.3325
Germany	6	summer	106	scenario1	112.0825
Germany	6	summer	107	scenario1	119.5525
Germany	6	summer	108	scenario1	132.92
Germany	6	summer	109	scenario1	110.985
Germany	6	summer	110	scenario1	119.815
Germany	6	summer	111	scenario1	63.0225
Germany	6	summer	112	scenario1	86.1725
Germany	6	summer	113	scenario1	118.555
Germany	6	summer	114	scenario1	119.1575
Germany	6	summer	115	scenario1	115.0925
Germany	6	summer	116	scenario1	106.195
Germany	6	summer	117	scenario1	149.035
Germany	6	summer	118	scenario1	114.3825
Germany	6	summer	119	scenario1	90.3625
Germany	6	summer	120	scenario1	101.0975
Germany	6	summer	121	scenario1	102.2975
Germany	6	summer	122	scenario1	117.485
Germany	6	summer	123	scenario1	132.515
Germany	6	summer	124	scenario1	217.7075
Germany	6	summer	125	scenario1	237.16
Germany	6	summer	126	scenario1	126.795
Germany	6	summer	127	scenario1	120.4125
Germany	6	summer	128	scenario1	87.83
Germany	6	summer	129	scenario1	98.4575
Germany	6	summer	130	scenario1	106.605
Germany	6	summer	131	scenario1	74.905
Germany	6	summer	132	scenario1	53.9225
Germany	6	summer	133	scenario1	60.4325
Germany	6	summer	134	scenario1	64.925
Germany	6	summer	135	scenario1	92.665
Germany	6	summer	136	scenario1	64.1
Germany	6	summer	137	scenario1	103.235
Germany	6	summer	138	scenario1	94.8225
Germany	6	summer	139	scenario1	55.525
Germany	6	summer	140	scenario1	64.1775
Germany	6	summer	141	scenario1	106.6425
Germany	6	summer	142	scenario1	87.97
Germany	6	summer	143	scenario1	82.425
Germany	6	summer	144	scenario1	95.1875
France	6	summer	97	scenario1	1313.0
France	6	summer	98	scenario1	1264.0
France	6	summer	99	scenario1	1814.0
France	6	summer	100	scenario1	1938.0
France	6	summer	101	scenario1	1792.0
France	6	summer	102	scenario1	1768.0
France	6	summer	103	scenario1	1356.0
France	6	summer	104	scenario1	1159.0
France	6	summer	105	scenario1	1304.0
France	6	summer	106	scenario1	955.0
France	6	summer	107	scenario1	784.0
France	6	summer	108	scenario1	675.0
France	6	summer	109	scenario1	717.0
France	6	summer	110	scenario1	584.0
France	6	summer	111	scenario1	752.0
France	6	summer	112	scenario1	901.0
France	6	summer	113	scenario1	981.0
France	6	summer	114	scenario1	1155.0
France	6	summer	115	scenario1	1503.0
France	6	summer	116	scenario1	1359.0
France	6	summer	117	scenario1	1259.0
France	6	summer	118	scenario1	857.0
France	6	summer	119	scenario1	793.0
France	6	summer	120	scenario1	804.0
France	6	summer	121	scenario1	828.0
France	6	summer	122	scenario1	1192.0
France	6	summer	123	scenario1	1404.0
France	6	summer	124	scenario1	1633.0
France	6	summer	125	scenario1	1667.0
France	6	summer	126	scenario1	1510.0
France	6	summer	127	scenario1	1258.0
France	6	summer	128	scenario1	1328.0
France	6	summer	129	scenario1	1228.0
France	6	summer	130	scenario1	859.0
France	6	summer	131	scenario1	869.0
France	6	summer	132	scenario1	728.0
France	6	summer	133	scenario1	741.0
France	6	summer	134	scenario1	729.0
France	6	summer	135	scenario1	763.0
France	6	summer	136	scenario1	749.0
France	6	summer	137	scenario1	1048.0
France	6	summer	138	scenario1	1424.0
France	6	summer	139	scenario1	1262.0
France	6	summer	140	scenario1	1247.0
France	6	summer	141	scenario1	1157.0
France	6	summer	142	scenario1	1259.0
France	6	summer	143	scenario1	949.0
France	6	summer	144	scenario1	970.0
Germany	6	fall	145	scenario1	79.6575
Germany	6	fall	146	scenario1	56.515
Germany	6	fall	147	scenario1	35.6475
Germany	6	fall	148	scenario1	25.8925
Germany	6	fall	149	scenario1	84.835
Germany	6	fall	150	scenario1	53.1875
Germany	6	fall	151	scenario1	85.75
Germany	6	fall	152	scenario1	98.3875
Germany	6	fall	153	scenario1	113.5025
Germany	6	fall	154	scenario1	303.59
Germany	6	fall	155	scenario1	165.9025
Germany	6	fall	156	scenario1	129.375
Germany	6	fall	157	scenario1	145.75
Germany	6	fall	158	scenario1	117.7075
Germany	6	fall	159	scenario1	119.9625
Germany	6	fall	160	scenario1	94.205
Germany	6	fall	161	scenario1	63.2725
Germany	6	fall	162	scenario1	82.1125
Germany	6	fall	163	scenario1	113.08
Germany	6	fall	164	scenario1	111.9375
Germany	6	fall	165	scenario1	112.7725
Germany	6	fall	166	scenario1	98.935
Germany	6	fall	167	scenario1	57.5225
Germany	6	fall	168	scenario1	52.5475
Germany	6	fall	169	scenario1	68.34
Germany	6	fall	170	scenario1	37.3275
Germany	6	fall	171	scenario1	63.13
Germany	6	fall	172	scenario1	58.92
Germany	6	fall	173	scenario1	72.4625
Germany	6	fall	174	scenario1	109.115
Germany	6	fall	175	scenario1	98.8675
Germany	6	fall	176	scenario1	89.365
Germany	6	fall	177	scenario1	93.5525
Germany	6	fall	178	scenario1	143.6525
Germany	6	fall	179	scenario1	94.2725
Germany	6	fall	180	scenario1	80.1125
Germany	6	fall	181	scenario1	77.805
Germany	6	fall	182	scenario1	102.12
Germany	6	fall	183	scenario1	92.4275
Germany	6	fall	184	scenario1	93.035
Germany	6	fall	185	scenario1	87.4175
Germany	6	fall	186	scenario1	141.2925
Germany	6	fall	187	scenario1	166.2775
Germany	6	fall	188	scenario1	190.18
Germany	6	fall	189	scenario1	189.1775
Germany	6	fall	190	scenario1	156.655
Germany	6	fall	191	scenario1	139.285
Germany	6	fall	192	scenario1	160.705
France	6	fall	145	scenario1	1462.0
France	6	fall	146	scenario1	1670.0
France	6	fall	147	scenario1	1624.0
France	6	fall	148	scenario1	1264.0
France	6	fall	149	scenario1	761.0
France	6	fall	150	scenario1	899.0
France	6	fall	151	scenario1	695.0
France	6	fall	152	scenario1	980.0
France	6	fall	153	scenario1	1234.0
France	6	fall	154	scenario1	1725.0
France	6	fall	155	scenario1	2385.0
France	6	fall	156	scenario1	2188.0
France	6	fall	157	scenario1	1709.0
France	6	fall	158	scenario1	1531.0
France	6	fall	159	scenario1	1362.0
France	6	fall	160	scenario1	1405.0
France	6	fall	161	scenario1	1325.0
France	6	fall	162	scenario1	1354.0
France	6	fall	163	scenario1	1034.0
France	6	fall	164	scenario1	941.0
France	6	fall	165	scenario1	975.0
France	6	fall	166	scenario1	947.0
France	6	fall	167	scenario1	1166.0
France	6	fall	168	scenario1	1172.0
France	6	fall	169	scenario1	1219.0
France	6	fall	170	scenario1	1391.0
France	6	fall	171	scenario1	1331.0
France	6	fall	172	scenario1	1178.0
France	6	fall	173	scenario1	1398.0
France	6	fall	174	scenario1	1259.0
France	6	fall	175	scenario1	1017.0
France	6	fall	176	scenario1	919.0
France	6	fall	177	scenario1	960.0
France	6	fall	178	scenario1	1379.0
France	6	fall	179	scenario1	2532.0
France	6	fall	180	scenario1	2198.0
France	6	fall	181	scenario1	1820.0
France	6	fall	182	scenario1	1639.0
France	6	fall	183	scenario1	1593.0
France	6	fall	184	scenario1	1419.0
France	6	fall	185	scenario1	1436.0
France	6	fall	186	scenario1	1407.0
France	6	fall	187	scenario1	1371.0
France	6	fall	188	scenario1	884.0
France	6	fall	189	scenario1	800.0
France	6	fall	190	scenario1	979.0
France	6	fall	191	scenario1	1048.0
France	6	fall	192	scenario1	1443.0
Germany	6	peak1	193	scenario1	28.9775
Germany	6	peak1	194	scenario1	29.685
Germany	6	peak1	195	scenario1	32.8875
Germany	6	peak1	196	scenario1	28.7575
Germany	6	peak1	197	scenario1	23.55
Germany	6	peak1	198	scenario1	24.175
Germany	6	peak1	199	scenario1	20.415
Germany	6	peak2	200	scenario1	28.9775
Germany	6	peak2	201	scenario1	29.685
Germany	6	peak2	202	scenario1	32.8875
Germany	6	peak2	203	scenario1	28.7575
Germany	6	peak2	204	scenario1	23.55
Germany	6	peak2	205	scenario1	24.175
Germany	6	peak2	206	scenario1	20.415
France	6	peak1	193	scenario1	2552.0
France	6	peak1	194	scenario1	3148.0
France	6	peak1	195	scenario1	4270.0
France	6	peak1	196	scenario1	5220.0
France	6	peak1	197	scenario1	5506.0
France	6	peak1	198	scenario1	5380.0
France	6	peak1	199	scenario1	5169.0
France	6	peak2	200	scenario1	2552.0
France	6	peak2	201	scenario1	3148.0
France	6	peak2	202	scenario1	4270.0
France	6	peak2	203	scenario1	5220.0
France	6	peak2	204	scenario1	5506.0
France	6	peak2	205	scenario1	5380.0
France	6	peak2	206	scenario1	5169.0
Germany	7	winter	1	scenario1	23.87
Germany	7	winter	2	scenario1	14.0425
Germany	7	winter	3	scenario1	9.29
Germany	7	winter	4	scenario1	16.6225
Germany	7	winter	5	scenario1	16.5425
Germany	7	winter	6	scenario1	25.1925
Germany	7	winter	7	scenario1	45.4275
Germany	7	winter	8	scenario1	178.2
Germany	7	winter	9	scenario1	72.0575
Germany	7	winter	10	scenario1	36.49
Germany	7	winter	11	scenario1	32.0225
Germany	7	winter	12	scenario1	33.4975
Germany	7	winter	13	scenario1	31.6525
Germany	7	winter	14	scenario1	26.1725
Germany	7	winter	15	scenario1	21.8075
Germany	7	winter	16	scenario1	26.4175
Germany	7	winter	17	scenario1	26.345
Germany	7	winter	18	scenario1	57.3525
Germany	7	winter	19	scenario1	118.7025
Germany	7	winter	20	scenario1	127.58
Germany	7	winter	21	scenario1	57.27
Germany	7	winter	22	scenario1	47.9
Germany	7	winter	23	scenario1	70.04
Germany	7	winter	24	scenario1	59.74
Germany	7	winter	25	scenario1	62.035
Germany	7	winter	26	scenario1	57.4375
Germany	7	winter	27	scenario1	101.94
Germany	7	winter	28	scenario1	126.6175
Germany	7	winter	29	scenario1	110.7
Germany	7	winter	30	scenario1	117.4025
Germany	7	winter	31	scenario1	105.8
Germany	7	winter	32	scenario1	134.49
Germany	7	winter	33	scenario1	93.9525
Germany	7	winter	34	scenario1	79.33
Germany	7	winter	35	scenario1	72.1925
Germany	7	winter	36	scenario1	25.765
Germany	7	winter	37	scenario1	13.6275
Germany	7	winter	38	scenario1	18.74
Germany	7	winter	39	scenario1	20.3575
Germany	7	winter	40	scenario1	19.62
Germany	7	winter	41	scenario1	15.3925
Germany	7	winter	42	scenario1	19.3775
Germany	7	winter	43	scenario1	20.9475
Germany	7	winter	44	scenario1	26.0175
Germany	7	winter	45	scenario1	41.41
Germany	7	winter	46	scenario1	74.2025
Germany	7	winter	47	scenario1	76.0375
Germany	7	winter	48	scenario1	63.095
France	7	winter	1	scenario1	1808.0
France	7	winter	2	scenario1	1546.0
France	7	winter	3	scenario1	1001.0
France	7	winter	4	scenario1	779.0
France	7	winter	5	scenario1	919.0
France	7	winter	6	scenario1	1255.0
France	7	winter	7	scenario1	2809.0
France	7	winter	8	scenario1	4271.0
France	7	winter	9	scenario1	3264.0
France	7	winter	10	scenario1	2286.0
France	7	winter	11	scenario1	2200.0
France	7	winter	12	scenario1	2089.0
France	7	winter	13	scenario1	1353.0
France	7	winter	14	scenario1	595.0
France	7	winter	15	scenario1	568.0
France	7	winter	16	scenario1	393.0
France	7	winter	17	scenario1	342.0
France	7	winter	18	scenario1	695.0
France	7	winter	19	scenario1	1465.0
France	7	winter	20	scenario1	2964.0
France	7	winter	21	scenario1	3758.0
France	7	winter	22	scenario1	3830.0
France	7	winter	23	scenario1	3353.0
France	7	winter	24	scenario1	3316.0
France	7	winter	25	scenario1	2516.0
France	7	winter	26	scenario1	2239.0
France	7	winter	27	scenario1	2411.0
France	7	winter	28	scenario1	1865.0
France	7	winter	29	scenario1	1917.0
France	7	winter	30	scenario1	2792.0
France	7	winter	31	scenario1	3652.0
France	7	winter	32	scenario1	5181.0
France	7	winter	33	scenario1	3841.0
France	7	winter	34	scenario1	1891.0
France	7	winter	35	scenario1	2186.0
France	7	winter	36	scenario1	2380.0
France	7	winter	37	scenario1	1189.0
France	7	winter	38	scenario1	514.0
France	7	winter	39	scenario1	857.0
France	7	winter	40	scenario1	561.0
France	7	winter	41	scenario1	375.0
France	7	winter	42	scenario1	761.0
France	7	winter	43	scenario1	1987.0
France	7	winter	44	scenario1	3321.0
France	7	winter	45	scenario1	4256.0
France	7	winter	46	scenario1	4616.0
France	7	winter	47	scenario1	3979.0
France	7	winter	48	scenario1	2927.0
Germany	7	spring	49	scenario1	52.0375
Germany	7	spring	50	scenario1	101.625
Germany	7	spring	51	scenario1	70.015
Germany	7	spring	52	scenario1	69.3175
Germany	7	spring	53	scenario1	82.215
Germany	7	spring	54	scenario1	75.36
Germany	7	spring	55	scenario1	115.6325
Germany	7	spring	56	scenario1	107.0925
Germany	7	spring	57	scenario1	109.0175
Germany	7	spring	58	scenario1	104.56
Germany	7	spring	59	scenario1	105.715
Germany	7	spring	60	scenario1	49.535
Germany	7	spring	61	scenario1	50.1025
Germany	7	spring	62	scenario1	81.1325
Germany	7	spring	63	scenario1	61.78
Germany	7	spring	64	scenario1	64.995
Germany	7	spring	65	scenario1	53.85
Germany	7	spring	66	scenario1	29.2
Germany	7	spring	67	scenario1	95.5425
Germany	7	spring	68	scenario1	75.835
Germany	7	spring	69	scenario1	40.9375
Germany	7	spring	70	scenario1	57.9775
Germany	7	spring	71	scenario1	68.1725
Germany	7	spring	72	scenario1	75.0375
Germany	7	spring	73	scenario1	114.61
Germany	7	spring	74	scenario1	75.545
Germany	7	spring	75	scenario1	48.6725
Germany	7	spring	76	scenario1	88.9575
Germany	7	spring	77	scenario1	134.3175
Germany	7	spring	78	scenario1	121.475
Germany	7	spring	79	scenario1	97.3875
Germany	7	spring	80	scenario1	77.99
Germany	7	spring	81	scenario1	84.2825
Germany	7	spring	82	scenario1	62.775
Germany	7	spring	83	scenario1	60.63
Germany	7	spring	84	scenario1	58.32
Germany	7	spring	85	scenario1	100.305
Germany	7	spring	86	scenario1	64.0975
Germany	7	spring	87	scenario1	31.1625
Germany	7	spring	88	scenario1	38.36
Germany	7	spring	89	scenario1	75.3325
Germany	7	spring	90	scenario1	73.5275
Germany	7	spring	91	scenario1	84.795
Germany	7	spring	92	scenario1	149.8425
Germany	7	spring	93	scenario1	108.0375
Germany	7	spring	94	scenario1	28.9375
Germany	7	spring	95	scenario1	32.4875
Germany	7	spring	96	scenario1	77.415
France	7	spring	49	scenario1	1104.0
France	7	spring	50	scenario1	953.0
France	7	spring	51	scenario1	990.0
France	7	spring	52	scenario1	1265.0
France	7	spring	53	scenario1	1421.0
France	7	spring	54	scenario1	1523.0
France	7	spring	55	scenario1	1402.0
France	7	spring	56	scenario1	1456.0
France	7	spring	57	scenario1	1286.0
France	7	spring	58	scenario1	1326.0
France	7	spring	59	scenario1	1256.0
France	7	spring	60	scenario1	875.0
France	7	spring	61	scenario1	776.0
France	7	spring	62	scenario1	693.0
France	7	spring	63	scenario1	668.0
France	7	spring	64	scenario1	657.0
France	7	spring	65	scenario1	669.0
France	7	spring	66	scenario1	873.0
France	7	spring	67	scenario1	1337.0
France	7	spring	68	scenario1	1252.0
France	7	spring	69	scenario1	1041.0
France	7	spring	70	scenario1	1255.0
France	7	spring	71	scenario1	1587.0
France	7	spring	72	scenario1	1233.0
France	7	spring	73	scenario1	876.0
France	7	spring	74	scenario1	843.0
France	7	spring	75	scenario1	1113.0
France	7	spring	76	scenario1	1277.0
France	7	spring	77	scenario1	1772.0
France	7	spring	78	scenario1	1626.0
France	7	spring	79	scenario1	1838.0
France	7	spring	80	scenario1	1750.0
France	7	spring	81	scenario1	1988.0
France	7	spring	82	scenario1	1277.0
France	7	spring	83	scenario1	931.0
France	7	spring	84	scenario1	779.0
France	7	spring	85	scenario1	742.0
France	7	spring	86	scenario1	676.0
France	7	spring	87	scenario1	449.0
France	7	spring	88	scenario1	448.0
France	7	spring	89	scenario1	517.0
France	7	spring	90	scenario1	640.0
France	7	spring	91	scenario1	872.0
France	7	spring	92	scenario1	909.0
France	7	spring	93	scenario1	969.0
France	7	spring	94	scenario1	864.0
France	7	spring	95	scenario1	584.0
France	7	spring	96	scenario1	302.0
Germany	7	summer	97	scenario1	102.045
Germany	7	summer	98	scenario1	106.6075
Germany	7	summer	99	scenario1	107.035
Germany	7	summer	100	scenario1	123.605
Germany	7	summer	101	scenario1	86.65
Germany	7	summer	102	scenario1	74.11
Germany	7	summer	103	scenario1	160.05
Germany	7	summer	104	scenario1	147.445
Germany	7	summer	105	scenario1	97.9975
Germany	7	summer	106	scenario1	105.675
Germany	7	summer	107	scenario1	126.15
Germany	7	summer	108	scenario1	107.9475
Germany	7	summer	109	scenario1	108.295
Germany	7	summer	110	scenario1	111.07
Germany	7	summer	111	scenario1	158.515
Germany	7	summer	112	scenario1	115.9275
Germany	7	summer	113	scenario1	73.37
Germany	7	summer	114	scenario1	53.9475
Germany	7	summer	115	scenario1	43.1825
Germany	7	summer	116	scenario1	41.9425
Germany	7	summer	117	scenario1	51.45
Germany	7	summer	118	scenario1	47.0825
Germany	7	summer	119	scenario1	39.235
Germany	7	summer	120	scenario1	45.885
Germany	7	summer	121	scenario1	70.5025
Germany	7	summer	122	scenario1	25.47
Germany	7	summer	123	scenario1	33.21
Germany	7	summer	124	scenario1	114.6125
Germany	7	summer	125	scenario1	103.2875
Germany	7	summer	126	scenario1	74.5175
Germany	7	summer	127	scenario1	95.2125
Germany	7	summer	128	scenario1	59.94
Germany	7	summer	129	scenario1	81.9425
Germany	7	summer	130	scenario1	73.8775
Germany	7	summer	131	scenario1	92.58
Germany	7	summer	132	scenario1	118.035
Germany	7	summer	133	scenario1	128.21
Germany	7	summer	134	scenario1	90.4225
Germany	7	summer	135	scenario1	69.485
Germany	7	summer	136	scenario1	68.83
Germany	7	summer	137	scenario1	123.92
Germany	7	summer	138	scenario1	54.6725
Germany	7	summer	139	scenario1	97.995
Germany	7	summer	140	scenario1	77.0525
Germany	7	summer	141	scenario1	89.345
Germany	7	summer	142	scenario1	47.025
Germany	7	summer	143	scenario1	43.0175
Germany	7	summer	144	scenario1	37.1925
France	7	summer	97	scenario1	2195.0
France	7	summer	98	scenario1	2120.0
France	7	summer	99	scenario1	1788.0
France	7	summer	100	scenario1	1697.0
France	7	summer	101	scenario1	2196.0
France	7	summer	102	scenario1	2559.0
France	7	summer	103	scenario1	2230.0
France	7	summer	104	scenario1	1891.0
France	7	summer	105	scenario1	1796.0
France	7	summer	106	scenario1	1451.0
France	7	summer	107	scenario1	829.0
France	7	summer	108	scenario1	425.0
France	7	summer	109	scenario1	555.0
France	7	summer	110	scenario1	741.0
France	7	summer	111	scenario1	588.0
France	7	summer	112	scenario1	650.0
France	7	summer	113	scenario1	1178.0
France	7	summer	114	scenario1	1667.0
France	7	summer	115	scenario1	1614.0
France	7	summer	116	scenario1	1968.0
France	7	summer	117	scenario1	2169.0
France	7	summer	118	scenario1	2149.0
France	7	summer	119	scenario1	2180.0
France	7	summer	120	scenario1	1899.0
France	7	summer	121	scenario1	1632.0
France	7	summer	122	scenario1	1350.0
France	7	summer	123	scenario1	1277.0
France	7	summer	124	scenario1	1440.0
France	7	summer	125	scenario1	1571.0
France	7	summer	126	scenario1	1741.0
France	7	summer	127	scenario1	1762.0
France	7	summer	128	scenario1	1656.0
France	7	summer	129	scenario1	1666.0
France	7	summer	130	scenario1	1375.0
France	7	summer	131	scenario1	1361.0
France	7	summer	132	scenario1	871.0
France	7	summer	133	scenario1	589.0
France	7	summer	134	scenario1	384.0
France	7	summer	135	scenario1	349.0
France	7	summer	136	scenario1	288.0
France	7	summer	137	scenario1	607.0
France	7	summer	138	scenario1	572.0
France	7	summer	139	scenario1	810.0
France	7	summer	140	scenario1	1161.0
France	7	summer	141	scenario1	1173.0
France	7	summer	142	scenario1	1077.0
France	7	summer	143	scenario1	1160.0
France	7	summer	144	scenario1	994.0
Germany	7	fall	145	scenario1	162.68
Germany	7	fall	146	scenario1	142.69
Germany	7	fall	147	scenario1	117.595
Germany	7	fall	148	scenario1	59.8
Germany	7	fall	149	scenario1	103.745
Germany	7	fall	150	scenario1	82.2225
Germany	7	fall	151	scenario1	76.6075
Germany	7	fall	152	scenario1	75.3125
Germany	7	fall	153	scenario1	109.9975
Germany	7	fall	154	scenario1	99.4925
Germany	7	fall	155	scenario1	98.015
Germany	7	fall	156	scenario1	81.6825
Germany	7	fall	157	scenario1	158.3275
Germany	7	fall	158	scenario1	158.55
Germany	7	fall	159	scenario1	114.4875
Germany	7	fall	160	scenario1	112.335
Germany	7	fall	161	scenario1	102.6825
Germany	7	fall	162	scenario1	151.5825
Germany	7	fall	163	scenario1	187.19
Germany	7	fall	164	scenario1	200.3825
Germany	7	fall	165	scenario1	193.485
Germany	7	fall	166	scenario1	258.6375
Germany	7	fall	167	scenario1	229.5925
Germany	7	fall	168	scenario1	172.5275
Germany	7	fall	169	scenario1	94.045
Germany	7	fall	170	scenario1	62.5425
Germany	7	fall	171	scenario1	78.4975
Germany	7	fall	172	scenario1	62.7125
Germany	7	fall	173	scenario1	102.205
Germany	7	fall	174	scenario1	91.975
Germany	7	fall	175	scenario1	137.0075
Germany	7	fall	176	scenario1	130.7125
Germany	7	fall	177	scenario1	125.4475
Germany	7	fall	178	scenario1	156.6225
Germany	7	fall	179	scenario1	139.52
Germany	7	fall	180	scenario1	127.33
Germany	7	fall	181	scenario1	84.1525
Germany	7	fall	182	scenario1	68.0025
Germany	7	fall	183	scenario1	82.5125
Germany	7	fall	184	scenario1	89.0975
Germany	7	fall	185	scenario1	93.8925
Germany	7	fall	186	scenario1	156.66
Germany	7	fall	187	scenario1	239.67
Germany	7	fall	188	scenario1	268.88
Germany	7	fall	189	scenario1	252.5025
Germany	7	fall	190	scenario1	265.47
Germany	7	fall	191	scenario1	130.1025
Germany	7	fall	192	scenario1	109.0
France	7	fall	145	scenario1	2544.0
France	7	fall	146	scenario1	1416.0
France	7	fall	147	scenario1	1115.0
France	7	fall	148	scenario1	1032.0
France	7	fall	149	scenario1	1430.0
France	7	fall	150	scenario1	897.0
France	7	fall	151	scenario1	703.0
France	7	fall	152	scenario1	780.0
France	7	fall	153	scenario1	854.0
France	7	fall	154	scenario1	892.0
France	7	fall	155	scenario1	1591.0
France	7	fall	156	scenario1	3302.0
France	7	fall	157	scenario1	4153.0
France	7	fall	158	scenario1	4019.0
France	7	fall	159	scenario1	2866.0
