Node	Operationalhour	Scenario	Period	ElectricLoadRaw_in_MW
Denmark	147	scenario1	4	2765.04
Denmark	148	scenario1	4	2758.6
Denmark	149	scenario1	4	2751.1
Denmark	150	scenario1	4	2795.86
Denmark	151	scenario1	4	3034.59
Denmark	152	scenario1	4	3363.21
Denmark	153	scenario1	4	3655.88
Denmark	154	scenario1	4	3851.64
Denmark	155	scenario1	4	4006.09
Denmark	156	scenario1	4	3967.42
Denmark	157	scenario1	4	3851.49
Denmark	158	scenario1	4	3783.94
Denmark	159	scenario1	4	3710.22
Denmark	160	scenario1	4	3693.84
Denmark	161	scenario1	4	3812.01
Denmark	162	scenario1	4	4153.07
Denmark	163	scenario1	4	4320.03
Denmark	164	scenario1	4	4012.55
Denmark	165	scenario1	4	3783.77
Denmark	166	scenario1	4	3582.41
Denmark	167	scenario1	4	3360.07
Denmark	168	scenario1	4	3108.2
Denmark	169	scenario1	4	2957.99
Denmark	170	scenario1	4	2742.8
Denmark	171	scenario1	4	2696.04
Denmark	172	scenario1	4	2648.0
Denmark	173	scenario1	4	2646.64
Denmark	174	scenario1	4	2693.51
Denmark	175	scenario1	4	2789.41
Denmark	176	scenario1	4	3000.84
Denmark	177	scenario1	4	3266.23
Denmark	178	scenario1	4	3630.83
Denmark	179	scenario1	4	3723.74
Denmark	180	scenario1	4	3723.56
Denmark	181	scenario1	4	3731.52
Denmark	182	scenario1	4	3686.3
Denmark	183	scenario1	4	3608.22
Denmark	184	scenario1	4	3609.86
Denmark	185	scenario1	4	3609.01
Denmark	186	scenario1	4	3902.0
Denmark	187	scenario1	4	4560.67
Denmark	188	scenario1	4	4442.45
Denmark	189	scenario1	4	4148.31
Denmark	190	scenario1	4	3878.23
Denmark	191	scenario1	4	3639.21
Denmark	192	scenario1	4	3364.99
France	145	scenario1	4	49362.0
France	146	scenario1	4	46414.0
France	147	scenario1	4	44585.0
France	148	scenario1	4	42021.0
France	149	scenario1	4	41000.0
France	150	scenario1	4	41726.0
France	151	scenario1	4	43642.0
France	152	scenario1	4	46264.0
France	153	scenario1	4	48310.0
France	154	scenario1	4	50372.0
France	155	scenario1	4	51153.0
France	156	scenario1	4	51208.0
France	157	scenario1	4	52052.0
France	158	scenario1	4	49930.0
France	159	scenario1	4	47741.0
France	160	scenario1	4	45780.0
France	161	scenario1	4	44254.0
France	162	scenario1	4	44558.0
France	163	scenario1	4	47850.0
France	164	scenario1	4	52286.0
France	165	scenario1	4	50214.0
France	166	scenario1	4	48015.0
France	167	scenario1	4	49171.0
France	168	scenario1	4	50948.0
France	169	scenario1	4	47892.0
France	170	scenario1	4	42910.0
France	171	scenario1	4	39790.5
France	172	scenario1	4	44341.0
France	173	scenario1	4	38456.0
France	174	scenario1	4	38176.0
France	175	scenario1	4	39006.0
France	176	scenario1	4	40196.0
France	177	scenario1	4	41221.0
France	178	scenario1	4	43406.0
France	179	scenario1	4	45798.0
France	180	scenario1	4	47124.0
France	181	scenario1	4	48445.0
France	182	scenario1	4	50298.0
France	183	scenario1	4	48306.0
France	184	scenario1	4	45968.0
France	185	scenario1	4	44497.0
France	186	scenario1	4	43970.0
France	187	scenario1	4	45974.0
France	188	scenario1	4	51141.0
France	189	scenario1	4	52290.0
France	190	scenario1	4	50304.0
France	191	scenario1	4	48570.0
France	192	scenario1	4	49515.0
Germany	193	scenario1	4	72687.615
Germany	194	scenario1	4	72339.1675
Germany	195	scenario1	4	74056.54
Germany	196	scenario1	4	74137.7275
Germany	197	scenario1	4	72629.6125
Germany	198	scenario1	4	68852.605
Germany	199	scenario1	4	65775.1475
Germany	200	scenario1	4	74208.6
Germany	201	scenario1	4	73496.425
Germany	202	scenario1	4	72784.485
Germany	203	scenario1	4	75672.25
Germany	204	scenario1	4	75946.5975
Germany	205	scenario1	4	74676.2525
Germany	206	scenario1	4	70662.6975
Denmark	193	scenario1	4	5188.35
Denmark	194	scenario1	4	5299.97
Denmark	195	scenario1	4	5688.86
Denmark	196	scenario1	4	5528.09
Denmark	197	scenario1	4	5206.59
Denmark	198	scenario1	4	4905.0
Denmark	199	scenario1	4	4623.8
Denmark	200	scenario1	4	5078.37
Denmark	201	scenario1	4	4970.59
Denmark	202	scenario1	4	5077.58
Denmark	203	scenario1	4	5513.73
Denmark	204	scenario1	4	5313.52
Denmark	205	scenario1	4	4983.81
Denmark	206	scenario1	4	4751.51
France	193	scenario1	4	79771.0
France	194	scenario1	4	79150.0
France	195	scenario1	4	81220.0
France	196	scenario1	4	86112.0
France	197	scenario1	4	86341.0
France	198	scenario1	4	81643.0
France	199	scenario1	4	77303.0
France	200	scenario1	4	80291.0
France	201	scenario1	4	78286.0
France	202	scenario1	4	77834.0
France	203	scenario1	4	80165.0
France	204	scenario1	4	84906.0
France	205	scenario1	4	84633.0
France	206	scenario1	4	80010.0
Germany	1	scenario1	5	48527.08
Germany	2	scenario1	5	48702.875
Germany	3	scenario1	5	49900.665
Germany	4	scenario1	5	52947.785
Germany	5	scenario1	5	60431.6975
Germany	6	scenario1	5	65378.6775
Germany	7	scenario1	5	67747.29
Germany	8	scenario1	5	68659.1375
Germany	9	scenario1	5	69824.0725
Germany	10	scenario1	5	70828.595
Germany	11	scenario1	5	70297.38
Germany	12	scenario1	5	69540.4775
Germany	13	scenario1	5	68186.57
Germany	14	scenario1	5	66901.655
Germany	15	scenario1	5	65384.325
Germany	16	scenario1	5	66139.275
Germany	17	scenario1	5	69649.5025
Germany	18	scenario1	5	68552.7475
Germany	19	scenario1	5	64494.8475
Germany	20	scenario1	5	61107.905
Germany	21	scenario1	5	58620.6825
Germany	22	scenario1	5	54037.8075
Germany	23	scenario1	5	50797.8
Germany	24	scenario1	5	48867.13
Germany	25	scenario1	5	48063.28
Germany	26	scenario1	5	48284.19
Germany	27	scenario1	5	49309.31
Germany	28	scenario1	5	52485.8325
Germany	29	scenario1	5	59789.15
Germany	30	scenario1	5	65091.195
Germany	31	scenario1	5	66890.7675
Germany	32	scenario1	5	66626.8575
Germany	33	scenario1	5	67751.26
Germany	34	scenario1	5	68945.8025
Germany	35	scenario1	5	68383.3025
Germany	36	scenario1	5	67623.395
Germany	37	scenario1	5	66231.22
Germany	38	scenario1	5	65226.8175
Germany	39	scenario1	5	63942.06
Germany	40	scenario1	5	64947.68
Germany	41	scenario1	5	68856.645
Germany	42	scenario1	5	68159.375
Germany	43	scenario1	5	63996.565
Germany	44	scenario1	5	60916.8225
Germany	45	scenario1	5	58181.24
Germany	46	scenario1	5	53704.835
Germany	47	scenario1	5	50239.9325
Germany	48	scenario1	5	48406.6775
Denmark	1	scenario1	5	3098.04
Denmark	2	scenario1	5	3156.7
Denmark	3	scenario1	5	3263.79
Denmark	4	scenario1	5	3542.56
Denmark	5	scenario1	5	4248.62
Denmark	6	scenario1	5	4893.77
Denmark	7	scenario1	5	5083.98
Denmark	8	scenario1	5	5081.17
Denmark	9	scenario1	5	5129.76
Denmark	10	scenario1	5	5081.88
Denmark	11	scenario1	5	5011.41
Denmark	12	scenario1	5	5071.43
Denmark	13	scenario1	5	4915.46
Denmark	14	scenario1	5	4786.23
Denmark	15	scenario1	5	4782.26
Denmark	16	scenario1	5	5188.52
Denmark	17	scenario1	5	5270.51
Denmark	18	scenario1	5	4976.16
Denmark	19	scenario1	5	4625.54
Denmark	20	scenario1	5	4290.15
Denmark	21	scenario1	5	3933.43
Denmark	22	scenario1	5	3546.88
Denmark	23	scenario1	5	3306.73
Denmark	24	scenario1	5	3182.37
Denmark	25	scenario1	5	3134.38
Denmark	26	scenario1	5	3155.42
Denmark	27	scenario1	5	3197.9
Denmark	28	scenario1	5	3493.69
Denmark	29	scenario1	5	4207.69
Denmark	30	scenario1	5	4843.47
Denmark	31	scenario1	5	4971.24
Denmark	32	scenario1	5	4766.11
Denmark	33	scenario1	5	4871.46
Denmark	34	scenario1	5	5001.54
Denmark	35	scenario1	5	4845.49
Denmark	36	scenario1	5	4836.8
Denmark	37	scenario1	5	4727.13
Denmark	38	scenario1	5	4575.32
Denmark	39	scenario1	5	4547.76
Denmark	40	scenario1	5	4927.13
Denmark	41	scenario1	5	5099.88
Denmark	42	scenario1	5	4842.37
Denmark	43	scenario1	5	4546.17
Denmark	44	scenario1	5	4251.41
Denmark	45	scenario1	5	3878.89
Denmark	46	scenario1	5	3515.45
Denmark	47	scenario1	5	3308.66
Denmark	48	scenario1	5	3207.46
France	1	scenario1	5	63991.0
France	2	scenario1	5	61416.0
France	3	scenario1	5	60950.0
France	4	scenario1	5	63526.0
France	5	scenario1	5	68854.0
France	6	scenario1	5	73781.0
France	7	scenario1	5	75562.0
France	8	scenario1	5	76246.0
France	9	scenario1	5	75927.0
France	10	scenario1	5	75737.0
France	11	scenario1	5	75346.0
France	12	scenario1	5	73717.0
France	13	scenario1	5	71774.0
France	14	scenario1	5	69466.0
France	15	scenario1	5	68279.0
France	16	scenario1	5	68488.0
France	17	scenario1	5	73349.0
France	18	scenario1	5	77271.0
France	19	scenario1	5	73648.0
France	20	scenario1	5	69465.0
France	21	scenario1	5	69691.0
France	22	scenario1	5	70366.0
France	23	scenario1	5	67848.0
France	24	scenario1	5	65618.0
France	25	scenario1	5	64758.0
France	26	scenario1	5	61864.0
France	27	scenario1	5	60870.0
France	28	scenario1	5	63350.0
France	29	scenario1	5	68195.0
France	30	scenario1	5	71769.0
France	31	scenario1	5	73672.0
France	32	scenario1	5	74467.0
France	33	scenario1	5	74501.0
France	34	scenario1	5	74626.0
France	35	scenario1	5	74222.0
France	36	scenario1	5	72753.0
France	37	scenario1	5	71181.0
France	38	scenario1	5	68605.0
France	39	scenario1	5	67445.0
France	40	scenario1	5	67797.0
France	41	scenario1	5	71769.0
France	42	scenario1	5	74744.0
France	43	scenario1	5	70699.0
France	44	scenario1	5	66575.0
France	45	scenario1	5	66487.0
France	46	scenario1	5	67488.0
France	47	scenario1	5	64668.0
France	48	scenario1	5	63685.0
Germany	49	scenario1	5	44589.4675
Germany	50	scenario1	5	44939.0025
Germany	51	scenario1	5	46335.9925
Germany	52	scenario1	5	50468.4925
Germany	53	scenario1	5	58235.4675
Germany	54	scenario1	5	64014.6325
Germany	55	scenario1	5	66876.6075
Germany	56	scenario1	5	68212.315
Germany	57	scenario1	5	69251.43
Germany	58	scenario1	5	69716.8975
Germany	59	scenario1	5	69726.4575
Germany	60	scenario1	5	68848.065
Germany	61	scenario1	5	67468.37
Germany	62	scenario1	5	66073.4925
Germany	63	scenario1	5	64991.38
Germany	64	scenario1	5	64223.575
Germany	65	scenario1	5	64233.005
Germany	66	scenario1	5	64395.8
Germany	67	scenario1	5	62111.87
Germany	68	scenario1	5	61044.61
Germany	69	scenario1	5	56118.96
Germany	70	scenario1	5	51420.96
Germany	71	scenario1	5	47694.4025
Germany	72	scenario1	5	45777.6425
Germany	73	scenario1	5	44670.225
Germany	74	scenario1	5	45587.96
Germany	75	scenario1	5	47022.27
Germany	76	scenario1	5	51002.6725
Germany	77	scenario1	5	58239.5075
Germany	78	scenario1	5	63609.2975
Germany	79	scenario1	5	65940.225
Germany	80	scenario1	5	66267.225
Germany	81	scenario1	5	66569.215
Germany	82	scenario1	5	66813.6825
Germany	83	scenario1	5	66576.8675
Germany	84	scenario1	5	64939.135
Germany	85	scenario1	5	62871.68
Germany	86	scenario1	5	61920.125
Germany	87	scenario1	5	60812.565
Germany	88	scenario1	5	61323.8925
Germany	89	scenario1	5	60881.095
Germany	90	scenario1	5	60556.6525
Germany	91	scenario1	5	59297.995
Germany	92	scenario1	5	57846.7725
Germany	93	scenario1	5	53539.2025
Germany	94	scenario1	5	49304.435
Germany	95	scenario1	5	45965.8725
Germany	96	scenario1	5	43723.4475
Denmark	49	scenario1	5	2798.52
Denmark	50	scenario1	5	2835.21
Denmark	51	scenario1	5	2909.84
Denmark	52	scenario1	5	3109.04
Denmark	53	scenario1	5	3599.42
Denmark	54	scenario1	5	4147.41
Denmark	55	scenario1	5	4341.84
Denmark	56	scenario1	5	4383.69
Denmark	57	scenario1	5	4409.73
Denmark	58	scenario1	5	4374.8
Denmark	59	scenario1	5	4270.25
Denmark	60	scenario1	5	4203.26
Denmark	61	scenario1	5	4126.04
Denmark	62	scenario1	5	4021.43
Denmark	63	scenario1	5	4028.27
Denmark	64	scenario1	5	4108.73
Denmark	65	scenario1	5	4073.42
Denmark	66	scenario1	5	3877.42
Denmark	67	scenario1	5	3734.98
Denmark	68	scenario1	5	3691.91
Denmark	69	scenario1	5	3370.2
Denmark	70	scenario1	5	3036.72
Denmark	71	scenario1	5	2783.73
Denmark	72	scenario1	5	2668.64
Denmark	73	scenario1	5	2665.17
Denmark	74	scenario1	5	2589.47
Denmark	75	scenario1	5	2612.44
Denmark	76	scenario1	5	2647.36
Denmark	77	scenario1	5	2822.66
Denmark	78	scenario1	5	3138.95
Denmark	79	scenario1	5	3403.13
Denmark	80	scenario1	5	3531.68
Denmark	81	scenario1	5	3536.88
Denmark	82	scenario1	5	3517.63
Denmark	83	scenario1	5	3454.4
Denmark	84	scenario1	5	3380.06
Denmark	85	scenario1	5	3341.54
Denmark	86	scenario1	5	3299.61
Denmark	87	scenario1	5	3366.31
Denmark	88	scenario1	5	3629.2
Denmark	89	scenario1	5	3704.45
Denmark	90	scenario1	5	3559.54
Denmark	91	scenario1	5	3447.34
Denmark	92	scenario1	5	3449.04
Denmark	93	scenario1	5	3254.57
Denmark	94	scenario1	5	3021.83
Denmark	95	scenario1	5	2828.19
Denmark	96	scenario1	5	2699.64
France	49	scenario1	5	41697.0
France	50	scenario1	5	39433.0
France	51	scenario1	5	38852.0
France	52	scenario1	5	40868.0
France	53	scenario1	5	44797.0
France	54	scenario1	5	48435.0
France	55	scenario1	5	51411.0
France	56	scenario1	5	52623.0
France	57	scenario1	5	59932.5
France	58	scenario1	5	53618.0
France	59	scenario1	5	53744.0
France	60	scenario1	5	52931.0
France	61	scenario1	5	51882.0
France	62	scenario1	5	50124.0
France	63	scenario1	5	48428.0
France	64	scenario1	5	47565.0
France	65	scenario1	5	48332.0
France	66	scenario1	5	49443.0
France	67	scenario1	5	48308.0
France	68	scenario1	5	48602.0
France	69	scenario1	5	49612.0
France	70	scenario1	5	50690.0
France	71	scenario1	5	47289.0
France	72	scenario1	5	44442.0
France	73	scenario1	5	42958.0
France	74	scenario1	5	40729.0
France	75	scenario1	5	39995.0
France	76	scenario1	5	41994.0
France	77	scenario1	5	45680.0
France	78	scenario1	5	49310.0
France	79	scenario1	5	52086.0
France	80	scenario1	5	53293.0
France	81	scenario1	5	53220.0
France	82	scenario1	5	53278.0
France	83	scenario1	5	53754.0
France	84	scenario1	5	52443.0
France	85	scenario1	5	51071.0
France	86	scenario1	5	49262.0
France	87	scenario1	5	47431.0
France	88	scenario1	5	46819.0
France	89	scenario1	5	47837.0
France	90	scenario1	5	48435.0
France	91	scenario1	5	47307.0
France	92	scenario1	5	47692.0
France	93	scenario1	5	48539.0
France	94	scenario1	5	49589.0
France	95	scenario1	5	46151.0
France	96	scenario1	5	42815.0
Germany	97	scenario1	5	50340.355
Germany	98	scenario1	5	47455.465
Germany	99	scenario1	5	45788.0375
Germany	100	scenario1	5	45233.1375
Germany	101	scenario1	5	45342.5725
Germany	102	scenario1	5	46737.4525
Germany	103	scenario1	5	50711.755
Germany	104	scenario1	5	58943.095
Germany	105	scenario1	5	63802.98
Germany	106	scenario1	5	65942.1225
Germany	107	scenario1	5	65763.3675
Germany	108	scenario1	5	66388.8725
Germany	109	scenario1	5	67396.0475
Germany	110	scenario1	5	67024.09
Germany	111	scenario1	5	66056.6775
Germany	112	scenario1	5	64767.8825
Germany	113	scenario1	5	63690.7525
Germany	114	scenario1	5	61739.9125
Germany	115	scenario1	5	61245.505
Germany	116	scenario1	5	62283.425
Germany	117	scenario1	5	64581.8575
Germany	118	scenario1	5	62869.41
Germany	119	scenario1	5	58354.155
Germany	120	scenario1	5	54270.5175
Germany	121	scenario1	5	50721.81
Germany	122	scenario1	5	47357.7175
Germany	123	scenario1	5	45879.0
Germany	124	scenario1	5	45252.4925
Germany	125	scenario1	5	45864.405
Germany	126	scenario1	5	47279.1125
Germany	127	scenario1	5	51434.795
Germany	128	scenario1	5	60576.0
Germany	129	scenario1	5	65479.795
Germany	130	scenario1	5	67718.305
Germany	131	scenario1	5	67695.11
Germany	132	scenario1	5	67945.615
Germany	133	scenario1	5	69115.515
Germany	134	scenario1	5	69056.245
Germany	135	scenario1	5	68913.6625
Germany	136	scenario1	5	67374.7225
Germany	137	scenario1	5	66699.4725
Germany	138	scenario1	5	65047.6
Germany	139	scenario1	5	64329.6425
Germany	140	scenario1	5	64700.115
Germany	141	scenario1	5	66258.8875
Germany	142	scenario1	5	65120.6175
Germany	143	scenario1	5	61449.1625
Germany	144	scenario1	5	56796.295
Denmark	97	scenario1	5	3068.9
Denmark	98	scenario1	5	2905.28
Denmark	99	scenario1	5	2823.07
Denmark	100	scenario1	5	2781.59
Denmark	101	scenario1	5	2798.82
Denmark	102	scenario1	5	2874.17
Denmark	103	scenario1	5	3132.64
Denmark	104	scenario1	5	3762.76
Denmark	105	scenario1	5	4265.62
Denmark	106	scenario1	5	4420.89
Denmark	107	scenario1	5	4539.5
Denmark	108	scenario1	5	4566.27
Denmark	109	scenario1	5	4547.79
Denmark	110	scenario1	5	4402.57
Denmark	111	scenario1	5	4346.89
Denmark	112	scenario1	5	4259.76
Denmark	113	scenario1	5	4172.9
Denmark	114	scenario1	5	4197.76
Denmark	115	scenario1	5	4389.01
Denmark	116	scenario1	5	4354.45
Denmark	117	scenario1	5	4339.24
Denmark	118	scenario1	5	4161.05
Denmark	119	scenario1	5	3843.27
Denmark	120	scenario1	5	3483.36
Denmark	121	scenario1	5	3216.83
Denmark	122	scenario1	5	3036.65
Denmark	123	scenario1	5	2938.65
Denmark	124	scenario1	5	2895.96
Denmark	125	scenario1	5	2941.81
Denmark	126	scenario1	5	3027.35
Denmark	127	scenario1	5	3269.66
Denmark	128	scenario1	5	3911.4
Denmark	129	scenario1	5	4420.36
Denmark	130	scenario1	5	4563.28
Denmark	131	scenario1	5	4579.64
Denmark	132	scenario1	5	4676.83
Denmark	133	scenario1	5	4687.4
Denmark	134	scenario1	5	4602.72
Denmark	135	scenario1	5	4589.53
Denmark	136	scenario1	5	4505.23
Denmark	137	scenario1	5	4409.89
Denmark	138	scenario1	5	4422.52
Denmark	139	scenario1	5	4622.08
Denmark	140	scenario1	5	4540.28
Denmark	141	scenario1	5	4392.47
Denmark	142	scenario1	5	4142.97
Denmark	143	scenario1	5	3854.43
Denmark	144	scenario1	5	3490.7
France	97	scenario1	5	47744.0
France	98	scenario1	5	44036.0
France	99	scenario1	5	41259.0
France	100	scenario1	5	39898.0
France	101	scenario1	5	37987.0
France	102	scenario1	5	37581.0
France	103	scenario1	5	39781.0
France	104	scenario1	5	45247.0
France	105	scenario1	5	50537.0
France	106	scenario1	5	52188.0
France	107	scenario1	5	53169.0
France	108	scenario1	5	53254.0
France	109	scenario1	5	53370.0
France	110	scenario1	5	53455.0
France	111	scenario1	5	52292.0
France	112	scenario1	5	51502.0
France	113	scenario1	5	49956.0
France	114	scenario1	5	48601.0
France	115	scenario1	5	48097.0
France	116	scenario1	5	49415.0
France	117	scenario1	5	51634.0
France	118	scenario1	5	51514.0
France	119	scenario1	5	48383.0
France	120	scenario1	5	48080.0
France	121	scenario1	5	48617.0
France	122	scenario1	5	45071.0
France	123	scenario1	5	42303.0
France	124	scenario1	5	41025.0
France	125	scenario1	5	39013.0
France	126	scenario1	5	38574.0
France	127	scenario1	5	40737.0
France	128	scenario1	5	45899.0
France	129	scenario1	5	50783.0
France	130	scenario1	5	52917.0
France	131	scenario1	5	53941.0
France	132	scenario1	5	54094.0
France	133	scenario1	5	54533.0
France	134	scenario1	5	54941.0
France	135	scenario1	5	53750.0
France	136	scenario1	5	52579.0
France	137	scenario1	5	51104.0
France	138	scenario1	5	49641.0
France	139	scenario1	5	48757.0
France	140	scenario1	5	49945.0
France	141	scenario1	5	51989.0
France	142	scenario1	5	51637.0
France	143	scenario1	5	48285.0
France	144	scenario1	5	47877.0
Germany	145	scenario1	5	37553.3675
Germany	146	scenario1	5	36949.615
Germany	147	scenario1	5	37037.325
Germany	148	scenario1	5	37200.4725
Germany	149	scenario1	5	36374.735
Germany	150	scenario1	5	38747.34
Germany	151	scenario1	5	42432.26
Germany	152	scenario1	5	46462.755
Germany	153	scenario1	5	49931.38
Germany	154	scenario1	5	52149.775
Germany	155	scenario1	5	50585.1225
Germany	156	scenario1	5	47655.885
Germany	157	scenario1	5	46381.6325
Germany	158	scenario1	5	46012.0275
Germany	159	scenario1	5	47453.595
Germany	160	scenario1	5	49859.185
Germany	161	scenario1	5	50138.755
Germany	162	scenario1	5	49705.6075
Germany	163	scenario1	5	47918.14
Germany	164	scenario1	5	46417.355
Germany	165	scenario1	5	46043.5175
Germany	166	scenario1	5	42995.8725
Germany	167	scenario1	5	39975.2275
Germany	168	scenario1	5	37797.4825
Germany	169	scenario1	5	36890.1075
Germany	170	scenario1	5	37097.6475
Germany	171	scenario1	5	37446.065
Germany	172	scenario1	5	37294.35
Germany	173	scenario1	5	37076.1975
Germany	174	scenario1	5	38950.8025
Germany	175	scenario1	5	42164.145
Germany	176	scenario1	5	45990.7425
Germany	177	scenario1	5	48596.9475
Germany	178	scenario1	5	51097.3325
Germany	179	scenario1	5	50620.97
Germany	180	scenario1	5	48748.88
Germany	181	scenario1	5	46988.52
Germany	182	scenario1	5	46283.2175
Germany	183	scenario1	5	48341.545
Germany	184	scenario1	5	51280.8575
Germany	185	scenario1	5	52165.2
Germany	186	scenario1	5	51401.9425
Germany	187	scenario1	5	49599.395
Germany	188	scenario1	5	48574.2475
Germany	189	scenario1	5	47976.71
Germany	190	scenario1	5	45064.9425
Germany	191	scenario1	5	42198.5525
Germany	192	scenario1	5	40356.4075
Denmark	145	scenario1	5	2863.15
Denmark	146	scenario1	5	2828.01
Denmark	147	scenario1	5	2818.17
Denmark	148	scenario1	5	2851.23
Denmark	149	scenario1	5	2978.22
Denmark	150	scenario1	5	3050.0
Denmark	151	scenario1	5	3271.22
Denmark	152	scenario1	5	3435.5
Denmark	153	scenario1	5	3561.77
Denmark	154	scenario1	5	3585.01
Denmark	155	scenario1	5	3519.23
Denmark	156	scenario1	5	3444.8
Denmark	157	scenario1	5	3432.8
Denmark	158	scenario1	5	3471.66
Denmark	159	scenario1	5	3600.48
Denmark	160	scenario1	5	3890.7
Denmark	161	scenario1	5	3819.87
Denmark	162	scenario1	5	3652.63
Denmark	163	scenario1	5	3481.5
Denmark	164	scenario1	5	3312.49
Denmark	165	scenario1	5	3124.05
Denmark	166	scenario1	5	2950.0
Denmark	167	scenario1	5	2788.89
Denmark	168	scenario1	5	2562.59
Denmark	169	scenario1	5	2497.98
Denmark	170	scenario1	5	2502.97
Denmark	171	scenario1	5	2547.39
Denmark	172	scenario1	5	2732.13
Denmark	173	scenario1	5	2825.48
Denmark	174	scenario1	5	3032.73
Denmark	175	scenario1	5	3262.87
Denmark	176	scenario1	5	3306.35
Denmark	177	scenario1	5	3424.01
Denmark	178	scenario1	5	3464.15
Denmark	179	scenario1	5	3467.58
Denmark	180	scenario1	5	3484.54
Denmark	181	scenario1	5	3544.01
Denmark	182	scenario1	5	3539.56
Denmark	183	scenario1	5	3619.99
Denmark	184	scenario1	5	3715.39
Denmark	185	scenario1	5	3650.49
Denmark	186	scenario1	5	3607.23
Denmark	187	scenario1	5	3503.13
Denmark	188	scenario1	5	3444.16
Denmark	189	scenario1	5	3176.26
Denmark	190	scenario1	5	3070.53
Denmark	191	scenario1	5	2943.06
Denmark	192	scenario1	5	2783.31
France	145	scenario1	5	55524.0
France	146	scenario1	5	51629.0
France	147	scenario1	5	48773.0
France	148	scenario1	5	47963.0
France	149	scenario1	5	48071.0
France	150	scenario1	5	48554.0
France	151	scenario1	5	49520.0
France	152	scenario1	5	51516.0
France	153	scenario1	5	53806.0
France	154	scenario1	5	54867.0
France	155	scenario1	5	55864.0
France	156	scenario1	5	54311.0
France	157	scenario1	5	51676.0
France	158	scenario1	5	50099.0
France	159	scenario1	5	49950.0
France	160	scenario1	5	53128.0
France	161	scenario1	5	56090.0
France	162	scenario1	5	57189.0
France	163	scenario1	5	56575.0
France	164	scenario1	5	55390.0
France	165	scenario1	5	56629.0
France	166	scenario1	5	57906.0
France	167	scenario1	5	55268.0
France	168	scenario1	5	52886.0
France	169	scenario1	5	51509.0
France	170	scenario1	5	48756.0
France	171	scenario1	5	47902.0
France	172	scenario1	5	49602.0
France	173	scenario1	5	52608.0
France	174	scenario1	5	55632.0
France	175	scenario1	5	57919.0
France	176	scenario1	5	59572.0
France	177	scenario1	5	61004.0
France	178	scenario1	5	61835.0
France	179	scenario1	5	63068.0
France	180	scenario1	5	61551.0
France	181	scenario1	5	59976.0
France	182	scenario1	5	58423.0
France	183	scenario1	5	58249.0
France	184	scenario1	5	61814.0
France	185	scenario1	5	64958.0
France	186	scenario1	5	65419.0
France	187	scenario1	5	62656.0
France	188	scenario1	5	60073.0
France	189	scenario1	5	61119.0
France	190	scenario1	5	62475.0
France	191	scenario1	5	59971.0
France	192	scenario1	5	57826.0
Germany	193	scenario1	5	53603.29
Germany	194	scenario1	5	60774.92
Germany	195	scenario1	5	67489.2775
Germany	196	scenario1	5	69348.2
Germany	197	scenario1	5	69768.0625
Germany	198	scenario1	5	70123.4925
Germany	199	scenario1	5	70404.215
Germany	200	scenario1	5	67489.2775
Germany	201	scenario1	5	69348.2
Germany	202	scenario1	5	69768.0625
Germany	203	scenario1	5	70123.4925
Germany	204	scenario1	5	70404.215
Germany	205	scenario1	5	69190.495
Germany	206	scenario1	5	67425.2325
Denmark	193	scenario1	5	3757.37
Denmark	194	scenario1	5	4419.6
Denmark	195	scenario1	5	5079.75
Denmark	196	scenario1	5	5221.43
Denmark	197	scenario1	5	5209.01
Denmark	198	scenario1	5	5195.28
Denmark	199	scenario1	5	5094.22
Denmark	200	scenario1	5	5079.75
Denmark	201	scenario1	5	5221.43
Denmark	202	scenario1	5	5209.01
Denmark	203	scenario1	5	5195.28
Denmark	204	scenario1	5	5094.22
Denmark	205	scenario1	5	4858.11
Denmark	206	scenario1	5	4736.23
France	193	scenario1	5	75215.0
France	194	scenario1	5	81189.0
France	195	scenario1	5	87744.0
France	196	scenario1	5	89496.0
France	197	scenario1	5	90588.0
France	198	scenario1	5	90400.0
France	199	scenario1	5	90502.0
France	200	scenario1	5	87744.0
France	201	scenario1	5	89496.0
France	202	scenario1	5	90588.0
France	203	scenario1	5	90400.0
France	204	scenario1	5	90502.0
France	205	scenario1	5	90106.0
France	206	scenario1	5	88429.0
Germany	1	scenario1	6	61826.5325
Germany	2	scenario1	6	58228.8025
Germany	3	scenario1	6	55901.6075
Germany	4	scenario1	6	52203.0175
Germany	5	scenario1	6	49521.64
Germany	6	scenario1	6	47543.3225
Germany	7	scenario1	6	46598.22
Germany	8	scenario1	6	46572.43
Germany	9	scenario1	6	46359.0275
Germany	10	scenario1	6	46084.5075
Germany	11	scenario1	6	46605.8125
Germany	12	scenario1	6	49188.7125
Germany	13	scenario1	6	52500.4825
Germany	14	scenario1	6	55496.6875
Germany	15	scenario1	6	56812.525
Germany	16	scenario1	6	57073.9025
Germany	17	scenario1	6	55667.22
Germany	18	scenario1	6	53860.965
Germany	19	scenario1	6	52455.9525
Germany	20	scenario1	6	51718.33
Germany	21	scenario1	6	51811.905
Germany	22	scenario1	6	53887.385
Germany	23	scenario1	6	58268.2575
Germany	24	scenario1	6	57786.985
Germany	25	scenario1	6	54083.8075
Germany	26	scenario1	6	51828.5925
Germany	27	scenario1	6	51220.6825
Germany	28	scenario1	6	48003.1275
Germany	29	scenario1	6	44936.67
Germany	30	scenario1	6	42961.665
