Unnamed:_1	Unnamed:_2	Unnamed:_3	Unnamed:_4	Unnamed:_5
Germany	GasCCS	50	5	0.8499999999999984
France	GasCCS	50	5	0.8499999999999984
Germany	Waste	50	5	0.9499999999999981
Denmark	Waste	50	5	0.9499999999999981
France	Waste	50	5	0.9499999999999981
Germany	Liginiteexisting	51	5	0.7499999999999988
Germany	Lignite	51	5	0.8000000000000006
Germany	LigniteCCSadv	51	5	0.8000000000000006
Germany	Coalexisting	51	5	0.7499999999999988
Denmark	Coalexisting	51	5	0.7499999999999988
France	Coalexisting	51	5	0.7499999999999988
Germany	Coal	51	5	0.7499999999999988
Denmark	Coal	51	5	0.7499999999999988
France	Coal	51	5	0.7499999999999988
Germany	CoalCCSadv	51	5	0.8000000000000006
Denmark	CoalCCSadv	51	5	0.8000000000000006
France	CoalCCSadv	51	5	0.8000000000000006
Germany	Gasexisting	51	5	0.8000000000000006
Denmark	Gasexisting	51	5	0.8000000000000006
France	Gasexisting	51	5	0.8000000000000006
Germany	GasOCGT	51	5	0.8499999999999984
Denmark	GasOCGT	51	5	0.8499999999999984
France	GasOCGT	51	5	0.8499999999999984
Germany	GasCCGT	51	5	0.8499999999999984
Denmark	GasCCGT	51	5	0.8499999999999984
France	GasCCGT	51	5	0.8499999999999984
Germany	GasCCSadv	51	5	0.8499999999999984
Denmark	GasCCSadv	51	5	0.8499999999999984
France	GasCCSadv	51	5	0.8499999999999984
Germany	Oilexisting	51	5	0.8499999999999984
Denmark	Oilexisting	51	5	0.8499999999999984
France	Oilexisting	51	5	0.8499999999999984
Germany	Bioexisting	51	5	0.8000000000000006
Denmark	Bioexisting	51	5	0.8000000000000006
France	Bioexisting	51	5	0.8000000000000006
Germany	Bio10cofiring	51	5	0.8000000000000006
Denmark	Bio10cofiring	51	5	0.8000000000000006
France	Bio10cofiring	51	5	0.8000000000000006
Germany	Nuclear	51	5	0.7499999999999988
France	Nuclear	51	5	0.7499999999999988
France	Wave	51	5	0.33000000000000046
Germany	Geo	51	5	0.8000000000000006
France	Geo	51	5	0.8000000000000006
Germany	Hydroregulated	51	5	1.0
France	Hydroregulated	51	5	1.0
Germany	Hydrorun-of-the-river	51	5	0.4819943065799998
Denmark	Hydrorun-of-the-river	51	5	0.37188
France	Hydrorun-of-the-river	51	5	0.7453699372600009
Germany	Bio	51	5	0.8000000000000006
France	Bio	51	5	0.8000000000000006
Germany	Windonshore	51	5	0.12968600000000005
Denmark	Windonshore	51	5	0.2797800000000002
France	Windonshore	51	5	0.26140399999999986
Germany	Windoffshore	51	5	0.2895520000000001
Denmark	Windoffshore	51	5	0.3551499999999999
France	Windoffshore	51	5	0.45789799999999986
Germany	Solar	51	5	0.03426
Denmark	Solar	51	5	0.015399999999999999
France	Solar	51	5	0.02538000000000001
Germany	Bio10cofiringCCS	51	5	0.8000000000000006
Denmark	Bio10cofiringCCS	51	5	0.8000000000000006
France	Bio10cofiringCCS	51	5	0.8000000000000006
Germany	LigniteCCSsup	51	5	0.8000000000000006
Germany	CoalCCS	51	5	0.8000000000000006
France	CoalCCS	51	5	0.8000000000000006
Germany	GasCCS	51	5	0.8499999999999984
France	GasCCS	51	5	0.8499999999999984
Germany	Waste	51	5	0.9499999999999981
Denmark	Waste	51	5	0.9499999999999981
France	Waste	51	5	0.9499999999999981
Germany	Liginiteexisting	52	5	0.7499999999999988
Germany	Lignite	52	5	0.8000000000000006
Germany	LigniteCCSadv	52	5	0.8000000000000006
Germany	Coalexisting	52	5	0.7499999999999988
Denmark	Coalexisting	52	5	0.7499999999999988
France	Coalexisting	52	5	0.7499999999999988
Germany	Coal	52	5	0.7499999999999988
Denmark	Coal	52	5	0.7499999999999988
France	Coal	52	5	0.7499999999999988
Germany	CoalCCSadv	52	5	0.8000000000000006
Denmark	CoalCCSadv	52	5	0.8000000000000006
France	CoalCCSadv	52	5	0.8000000000000006
Germany	Gasexisting	52	5	0.8000000000000006
Denmark	Gasexisting	52	5	0.8000000000000006
France	Gasexisting	52	5	0.8000000000000006
Germany	GasOCGT	52	5	0.8499999999999984
Denmark	GasOCGT	52	5	0.8499999999999984
France	GasOCGT	52	5	0.8499999999999984
Germany	GasCCGT	52	5	0.8499999999999984
Denmark	GasCCGT	52	5	0.8499999999999984
France	GasCCGT	52	5	0.8499999999999984
Germany	GasCCSadv	52	5	0.8499999999999984
Denmark	GasCCSadv	52	5	0.8499999999999984
France	GasCCSadv	52	5	0.8499999999999984
Germany	Oilexisting	52	5	0.8499999999999984
Denmark	Oilexisting	52	5	0.8499999999999984
France	Oilexisting	52	5	0.8499999999999984
Germany	Bioexisting	52	5	0.8000000000000006
Denmark	Bioexisting	52	5	0.8000000000000006
France	Bioexisting	52	5	0.8000000000000006
Germany	Bio10cofiring	52	5	0.8000000000000006
Denmark	Bio10cofiring	52	5	0.8000000000000006
France	Bio10cofiring	52	5	0.8000000000000006
Germany	Nuclear	52	5	0.7499999999999988
France	Nuclear	52	5	0.7499999999999988
France	Wave	52	5	0.33000000000000046
Germany	Geo	52	5	0.8000000000000006
France	Geo	52	5	0.8000000000000006
Germany	Hydroregulated	52	5	1.0
France	Hydroregulated	52	5	1.0
Germany	Hydrorun-of-the-river	52	5	0.48172447924000006
Denmark	Hydrorun-of-the-river	52	5	0.3657199999999998
France	Hydrorun-of-the-river	52	5	0.7271205222600002
Germany	Bio	52	5	0.8000000000000006
France	Bio	52	5	0.8000000000000006
Germany	Windonshore	52	5	0.12236400000000017
Denmark	Windonshore	52	5	0.27247399999999994
France	Windonshore	52	5	0.25691600000000003
Germany	Windoffshore	52	5	0.29210200000000003
Denmark	Windoffshore	52	5	0.34593799999999997
France	Windoffshore	52	5	0.4351560000000004
Germany	Solar	52	5	0.08517999999999996
Denmark	Solar	52	5	0.039459999999999995
France	Solar	52	5	0.059879999999999975
Germany	Bio10cofiringCCS	52	5	0.8000000000000006
Denmark	Bio10cofiringCCS	52	5	0.8000000000000006
France	Bio10cofiringCCS	52	5	0.8000000000000006
Germany	LigniteCCSsup	52	5	0.8000000000000006
Germany	CoalCCS	52	5	0.8000000000000006
France	CoalCCS	52	5	0.8000000000000006
Germany	GasCCS	52	5	0.8499999999999984
France	GasCCS	52	5	0.8499999999999984
Germany	Waste	52	5	0.9499999999999981
Denmark	Waste	52	5	0.9499999999999981
France	Waste	52	5	0.9499999999999981
Germany	Liginiteexisting	53	5	0.7499999999999988
Germany	Lignite	53	5	0.8000000000000006
Germany	LigniteCCSadv	53	5	0.8000000000000006
Germany	Coalexisting	53	5	0.7499999999999988
Denmark	Coalexisting	53	5	0.7499999999999988
France	Coalexisting	53	5	0.7499999999999988
Germany	Coal	53	5	0.7499999999999988
Denmark	Coal	53	5	0.7499999999999988
France	Coal	53	5	0.7499999999999988
Germany	CoalCCSadv	53	5	0.8000000000000006
Denmark	CoalCCSadv	53	5	0.8000000000000006
France	CoalCCSadv	53	5	0.8000000000000006
Germany	Gasexisting	53	5	0.8000000000000006
Denmark	Gasexisting	53	5	0.8000000000000006
France	Gasexisting	53	5	0.8000000000000006
Germany	GasOCGT	53	5	0.8499999999999984
Denmark	GasOCGT	53	5	0.8499999999999984
France	GasOCGT	53	5	0.8499999999999984
Germany	GasCCGT	53	5	0.8499999999999984
Denmark	GasCCGT	53	5	0.8499999999999984
France	GasCCGT	53	5	0.8499999999999984
Germany	GasCCSadv	53	5	0.8499999999999984
Denmark	GasCCSadv	53	5	0.8499999999999984
France	GasCCSadv	53	5	0.8499999999999984
Germany	Oilexisting	53	5	0.8499999999999984
Denmark	Oilexisting	53	5	0.8499999999999984
France	Oilexisting	53	5	0.8499999999999984
Germany	Bioexisting	53	5	0.8000000000000006
Denmark	Bioexisting	53	5	0.8000000000000006
France	Bioexisting	53	5	0.8000000000000006
Germany	Bio10cofiring	53	5	0.8000000000000006
Denmark	Bio10cofiring	53	5	0.8000000000000006
France	Bio10cofiring	53	5	0.8000000000000006
Germany	Nuclear	53	5	0.7499999999999988
France	Nuclear	53	5	0.7499999999999988
France	Wave	53	5	0.33000000000000046
Germany	Geo	53	5	0.8000000000000006
France	Geo	53	5	0.8000000000000006
Germany	Hydroregulated	53	5	1.0
France	Hydroregulated	53	5	1.0
Germany	Hydrorun-of-the-river	53	5	0.4723270921999993
Denmark	Hydrorun-of-the-river	53	5	0.3657199999999998
France	Hydrorun-of-the-river	53	5	0.7011030407400003
Germany	Bio	53	5	0.8000000000000006
France	Bio	53	5	0.8000000000000006
Germany	Windonshore	53	5	0.11416800000000006
Denmark	Windonshore	53	5	0.2706980000000002
France	Windonshore	53	5	0.2570579999999999
Germany	Windoffshore	53	5	0.29197399999999996
Denmark	Windoffshore	53	5	0.3391559999999999
France	Windoffshore	53	5	0.3678260000000005
Germany	Solar	53	5	0.12938000000000002
Denmark	Solar	53	5	0.06424
France	Solar	53	5	0.08886000000000008
Germany	Bio10cofiringCCS	53	5	0.8000000000000006
Denmark	Bio10cofiringCCS	53	5	0.8000000000000006
France	Bio10cofiringCCS	53	5	0.8000000000000006
Germany	LigniteCCSsup	53	5	0.8000000000000006
Germany	CoalCCS	53	5	0.8000000000000006
France	CoalCCS	53	5	0.8000000000000006
Germany	GasCCS	53	5	0.8499999999999984
France	GasCCS	53	5	0.8499999999999984
Germany	Waste	53	5	0.9499999999999981
Denmark	Waste	53	5	0.9499999999999981
France	Waste	53	5	0.9499999999999981
Germany	Liginiteexisting	54	5	0.7499999999999988
Germany	Lignite	54	5	0.8000000000000006
Germany	LigniteCCSadv	54	5	0.8000000000000006
Germany	Coalexisting	54	5	0.7499999999999988
Denmark	Coalexisting	54	5	0.7499999999999988
France	Coalexisting	54	5	0.7499999999999988
Germany	Coal	54	5	0.7499999999999988
Denmark	Coal	54	5	0.7499999999999988
France	Coal	54	5	0.7499999999999988
Germany	CoalCCSadv	54	5	0.8000000000000006
Denmark	CoalCCSadv	54	5	0.8000000000000006
France	CoalCCSadv	54	5	0.8000000000000006
Germany	Gasexisting	54	5	0.8000000000000006
Denmark	Gasexisting	54	5	0.8000000000000006
France	Gasexisting	54	5	0.8000000000000006
Germany	GasOCGT	54	5	0.8499999999999984
Denmark	GasOCGT	54	5	0.8499999999999984
France	GasOCGT	54	5	0.8499999999999984
Germany	GasCCGT	54	5	0.8499999999999984
Denmark	GasCCGT	54	5	0.8499999999999984
France	GasCCGT	54	5	0.8499999999999984
Germany	GasCCSadv	54	5	0.8499999999999984
Denmark	GasCCSadv	54	5	0.8499999999999984
France	GasCCSadv	54	5	0.8499999999999984
Germany	Oilexisting	54	5	0.8499999999999984
Denmark	Oilexisting	54	5	0.8499999999999984
France	Oilexisting	54	5	0.8499999999999984
Germany	Bioexisting	54	5	0.8000000000000006
Denmark	Bioexisting	54	5	0.8000000000000006
France	Bioexisting	54	5	0.8000000000000006
Germany	Bio10cofiring	54	5	0.8000000000000006
Denmark	Bio10cofiring	54	5	0.8000000000000006
France	Bio10cofiring	54	5	0.8000000000000006
Germany	Nuclear	54	5	0.7499999999999988
France	Nuclear	54	5	0.7499999999999988
France	Wave	54	5	0.33000000000000046
Germany	Geo	54	5	0.8000000000000006
France	Geo	54	5	0.8000000000000006
Germany	Hydroregulated	54	5	1.0
France	Hydroregulated	54	5	1.0
Germany	Hydrorun-of-the-river	54	5	0.46548375455999963
Denmark	Hydrorun-of-the-river	54	5	0.3633200000000001
France	Hydrorun-of-the-river	54	5	0.6835036314599997
Germany	Bio	54	5	0.8000000000000006
France	Bio	54	5	0.8000000000000006
Germany	Windonshore	54	5	0.10572600000000003
Denmark	Windonshore	54	5	0.2714879999999998
France	Windonshore	54	5	0.26033
Germany	Windoffshore	54	5	0.28612600000000027
Denmark	Windoffshore	54	5	0.3343739999999999
France	Windoffshore	54	5	0.3114820000000003
Germany	Solar	54	5	0.15023999999999996
Denmark	Solar	54	5	0.08023999999999999
France	Solar	54	5	0.10904000000000007
Germany	Bio10cofiringCCS	54	5	0.8000000000000006
Denmark	Bio10cofiringCCS	54	5	0.8000000000000006
France	Bio10cofiringCCS	54	5	0.8000000000000006
Germany	LigniteCCSsup	54	5	0.8000000000000006
Germany	CoalCCS	54	5	0.8000000000000006
France	CoalCCS	54	5	0.8000000000000006
Germany	GasCCS	54	5	0.8499999999999984
France	GasCCS	54	5	0.8499999999999984
Germany	Waste	54	5	0.9499999999999981
Denmark	Waste	54	5	0.9499999999999981
France	Waste	54	5	0.9499999999999981
Germany	Liginiteexisting	55	5	0.7499999999999988
Germany	Lignite	55	5	0.8000000000000006
Germany	LigniteCCSadv	55	5	0.8000000000000006
Germany	Coalexisting	55	5	0.7499999999999988
Denmark	Coalexisting	55	5	0.7499999999999988
France	Coalexisting	55	5	0.7499999999999988
Germany	Coal	55	5	0.7499999999999988
Denmark	Coal	55	5	0.7499999999999988
France	Coal	55	5	0.7499999999999988
Germany	CoalCCSadv	55	5	0.8000000000000006
Denmark	CoalCCSadv	55	5	0.8000000000000006
France	CoalCCSadv	55	5	0.8000000000000006
Germany	Gasexisting	55	5	0.8000000000000006
Denmark	Gasexisting	55	5	0.8000000000000006
France	Gasexisting	55	5	0.8000000000000006
Germany	GasOCGT	55	5	0.8499999999999984
Denmark	GasOCGT	55	5	0.8499999999999984
France	GasOCGT	55	5	0.8499999999999984
Germany	GasCCGT	55	5	0.8499999999999984
Denmark	GasCCGT	55	5	0.8499999999999984
France	GasCCGT	55	5	0.8499999999999984
Germany	GasCCSadv	55	5	0.8499999999999984
Denmark	GasCCSadv	55	5	0.8499999999999984
France	GasCCSadv	55	5	0.8499999999999984
Germany	Oilexisting	55	5	0.8499999999999984
Denmark	Oilexisting	55	5	0.8499999999999984
France	Oilexisting	55	5	0.8499999999999984
Germany	Bioexisting	55	5	0.8000000000000006
Denmark	Bioexisting	55	5	0.8000000000000006
France	Bioexisting	55	5	0.8000000000000006
Germany	Bio10cofiring	55	5	0.8000000000000006
Denmark	Bio10cofiring	55	5	0.8000000000000006
France	Bio10cofiring	55	5	0.8000000000000006
Germany	Nuclear	55	5	0.7499999999999988
France	Nuclear	55	5	0.7499999999999988
France	Wave	55	5	0.33000000000000046
Germany	Geo	55	5	0.8000000000000006
France	Geo	55	5	0.8000000000000006
Germany	Hydroregulated	55	5	1.0
France	Hydroregulated	55	5	1.0
Germany	Hydrorun-of-the-river	55	5	0.4676008736399996
Denmark	Hydrorun-of-the-river	55	5	0.36412000000000005
France	Hydrorun-of-the-river	55	5	0.6663794162200005
Germany	Bio	55	5	0.8000000000000006
France	Bio	55	5	0.8000000000000006
Germany	Windonshore	55	5	0.10093800000000004
Denmark	Windonshore	55	5	0.27159200000000006
France	Windonshore	55	5	0.26351399999999975
Germany	Windoffshore	55	5	0.27928600000000003
Denmark	Windoffshore	55	5	0.32973000000000025
France	Windoffshore	55	5	0.3077419999999999
Germany	Solar	55	5	0.14614000000000008
Denmark	Solar	55	5	0.07761999999999997
France	Solar	55	5	0.11215999999999995
Germany	Bio10cofiringCCS	55	5	0.8000000000000006
Denmark	Bio10cofiringCCS	55	5	0.8000000000000006
France	Bio10cofiringCCS	55	5	0.8000000000000006
Germany	LigniteCCSsup	55	5	0.8000000000000006
Germany	CoalCCS	55	5	0.8000000000000006
France	CoalCCS	55	5	0.8000000000000006
Germany	GasCCS	55	5	0.8499999999999984
France	GasCCS	55	5	0.8499999999999984
Germany	Waste	55	5	0.9499999999999981
Denmark	Waste	55	5	0.9499999999999981
France	Waste	55	5	0.9499999999999981
Germany	Liginiteexisting	56	5	0.7499999999999988
Germany	Lignite	56	5	0.8000000000000006
Germany	LigniteCCSadv	56	5	0.8000000000000006
Germany	Coalexisting	56	5	0.7499999999999988
Denmark	Coalexisting	56	5	0.7499999999999988
France	Coalexisting	56	5	0.7499999999999988
Germany	Coal	56	5	0.7499999999999988
Denmark	Coal	56	5	0.7499999999999988
France	Coal	56	5	0.7499999999999988
Germany	CoalCCSadv	56	5	0.8000000000000006
Denmark	CoalCCSadv	56	5	0.8000000000000006
France	CoalCCSadv	56	5	0.8000000000000006
Germany	Gasexisting	56	5	0.8000000000000006
Denmark	Gasexisting	56	5	0.8000000000000006
France	Gasexisting	56	5	0.8000000000000006
Germany	GasOCGT	56	5	0.8499999999999984
Denmark	GasOCGT	56	5	0.8499999999999984
France	GasOCGT	56	5	0.8499999999999984
Germany	GasCCGT	56	5	0.8499999999999984
Denmark	GasCCGT	56	5	0.8499999999999984
France	GasCCGT	56	5	0.8499999999999984
Germany	GasCCSadv	56	5	0.8499999999999984
Denmark	GasCCSadv	56	5	0.8499999999999984
France	GasCCSadv	56	5	0.8499999999999984
Germany	Oilexisting	56	5	0.8499999999999984
Denmark	Oilexisting	56	5	0.8499999999999984
France	Oilexisting	56	5	0.8499999999999984
Germany	Bioexisting	56	5	0.8000000000000006
Denmark	Bioexisting	56	5	0.8000000000000006
France	Bioexisting	56	5	0.8000000000000006
Germany	Bio10cofiring	56	5	0.8000000000000006
Denmark	Bio10cofiring	56	5	0.8000000000000006
France	Bio10cofiring	56	5	0.8000000000000006
Germany	Nuclear	56	5	0.7499999999999988
France	Nuclear	56	5	0.7499999999999988
France	Wave	56	5	0.33000000000000046
Germany	Geo	56	5	0.8000000000000006
France	Geo	56	5	0.8000000000000006
Germany	Hydroregulated	56	5	1.0
France	Hydroregulated	56	5	1.0
Germany	Hydrorun-of-the-river	56	5	0.46788520924000054
Denmark	Hydrorun-of-the-river	56	5	0.3649199999999998
France	Hydrorun-of-the-river	56	5	0.6664680536600003
Germany	Bio	56	5	0.8000000000000006
France	Bio	56	5	0.8000000000000006
Germany	Windonshore	56	5	0.10029799999999993
Denmark	Windonshore	56	5	0.2734779999999999
France	Windonshore	56	5	0.2631680000000003
Germany	Windoffshore	56	5	0.272004
Denmark	Windoffshore	56	5	0.33122799999999997
France	Windoffshore	56	5	0.32574400000000026
Germany	Solar	56	5	0.12017999999999998
Denmark	Solar	56	5	0.056859999999999994
France	Solar	56	5	0.09736000000000002
Germany	Bio10cofiringCCS	56	5	0.8000000000000006
Denmark	Bio10cofiringCCS	56	5	0.8000000000000006
France	Bio10cofiringCCS	56	5	0.8000000000000006
Germany	LigniteCCSsup	56	5	0.8000000000000006
Germany	CoalCCS	56	5	0.8000000000000006
France	CoalCCS	56	5	0.8000000000000006
Germany	GasCCS	56	5	0.8499999999999984
France	GasCCS	56	5	0.8499999999999984
Germany	Waste	56	5	0.9499999999999981
Denmark	Waste	56	5	0.9499999999999981
France	Waste	56	5	0.9499999999999981
Germany	Liginiteexisting	57	5	0.7499999999999988
Germany	Lignite	57	5	0.8000000000000006
Germany	LigniteCCSadv	57	5	0.8000000000000006
Germany	Coalexisting	57	5	0.7499999999999988
Denmark	Coalexisting	57	5	0.7499999999999988
France	Coalexisting	57	5	0.7499999999999988
Germany	Coal	57	5	0.7499999999999988
Denmark	Coal	57	5	0.7499999999999988
France	Coal	57	5	0.7499999999999988
Germany	CoalCCSadv	57	5	0.8000000000000006
Denmark	CoalCCSadv	57	5	0.8000000000000006
France	CoalCCSadv	57	5	0.8000000000000006
Germany	Gasexisting	57	5	0.8000000000000006
Denmark	Gasexisting	57	5	0.8000000000000006
France	Gasexisting	57	5	0.8000000000000006
Germany	GasOCGT	57	5	0.8499999999999984
Denmark	GasOCGT	57	5	0.8499999999999984
France	GasOCGT	57	5	0.8499999999999984
Germany	GasCCGT	57	5	0.8499999999999984
Denmark	GasCCGT	57	5	0.8499999999999984
France	GasCCGT	57	5	0.8499999999999984
Germany	GasCCSadv	57	5	0.8499999999999984
Denmark	GasCCSadv	57	5	0.8499999999999984
France	GasCCSadv	57	5	0.8499999999999984
Germany	Oilexisting	57	5	0.8499999999999984
Denmark	Oilexisting	57	5	0.8499999999999984
France	Oilexisting	57	5	0.8499999999999984
Germany	Bioexisting	57	5	0.8000000000000006
Denmark	Bioexisting	57	5	0.8000000000000006
France	Bioexisting	57	5	0.8000000000000006
Germany	Bio10cofiring	57	5	0.8000000000000006
Denmark	Bio10cofiring	57	5	0.8000000000000006
France	Bio10cofiring	57	5	0.8000000000000006
Germany	Nuclear	57	5	0.7499999999999988
France	Nuclear	57	5	0.7499999999999988
France	Wave	57	5	0.33000000000000046
Germany	Geo	57	5	0.8000000000000006
France	Geo	57	5	0.8000000000000006
Germany	Hydroregulated	57	5	1.0
France	Hydroregulated	57	5	1.0
Germany	Hydrorun-of-the-river	57	5	0.46868401969999995
Denmark	Hydrorun-of-the-river	57	5	0.3648800000000005
France	Hydrorun-of-the-river	57	5	0.6671303706399998
Germany	Bio	57	5	0.8000000000000006
France	Bio	57	5	0.8000000000000006
Germany	Windonshore	57	5	0.09825200000000006
Denmark	Windonshore	57	5	0.279716
France	Windonshore	57	5	0.261136
Germany	Windoffshore	57	5	0.264602
Denmark	Windoffshore	57	5	0.33942999999999984
France	Windoffshore	57	5	0.3498900000000002
Germany	Solar	57	5	0.07664000000000001
Denmark	Solar	57	5	0.025320000000000002
France	Solar	57	5	0.06651999999999998
Germany	Bio10cofiringCCS	57	5	0.8000000000000006
Denmark	Bio10cofiringCCS	57	5	0.8000000000000006
France	Bio10cofiringCCS	57	5	0.8000000000000006
Germany	LigniteCCSsup	57	5	0.8000000000000006
Germany	CoalCCS	57	5	0.8000000000000006
France	CoalCCS	57	5	0.8000000000000006
Germany	GasCCS	57	5	0.8499999999999984
France	GasCCS	57	5	0.8499999999999984
Germany	Waste	57	5	0.9499999999999981
Denmark	Waste	57	5	0.9499999999999981
France	Waste	57	5	0.9499999999999981
Germany	Liginiteexisting	58	5	0.7499999999999988
Germany	Lignite	58	5	0.8000000000000006
Germany	LigniteCCSadv	58	5	0.8000000000000006
Germany	Coalexisting	58	5	0.7499999999999988
Denmark	Coalexisting	58	5	0.7499999999999988
France	Coalexisting	58	5	0.7499999999999988
Germany	Coal	58	5	0.7499999999999988
Denmark	Coal	58	5	0.7499999999999988
France	Coal	58	5	0.7499999999999988
Germany	CoalCCSadv	58	5	0.8000000000000006
Denmark	CoalCCSadv	58	5	0.8000000000000006
France	CoalCCSadv	58	5	0.8000000000000006
Germany	Gasexisting	58	5	0.8000000000000006
Denmark	Gasexisting	58	5	0.8000000000000006
France	Gasexisting	58	5	0.8000000000000006
Germany	GasOCGT	58	5	0.8499999999999984
Denmark	GasOCGT	58	5	0.8499999999999984
France	GasOCGT	58	5	0.8499999999999984
Germany	GasCCGT	58	5	0.8499999999999984
Denmark	GasCCGT	58	5	0.8499999999999984
France	GasCCGT	58	5	0.8499999999999984
Germany	GasCCSadv	58	5	0.8499999999999984
Denmark	GasCCSadv	58	5	0.8499999999999984
France	GasCCSadv	58	5	0.8499999999999984
Germany	Oilexisting	58	5	0.8499999999999984
Denmark	Oilexisting	58	5	0.8499999999999984
France	Oilexisting	58	5	0.8499999999999984
Germany	Bioexisting	58	5	0.8000000000000006
Denmark	Bioexisting	58	5	0.8000000000000006
France	Bioexisting	58	5	0.8000000000000006
Germany	Bio10cofiring	58	5	0.8000000000000006
Denmark	Bio10cofiring	58	5	0.8000000000000006
France	Bio10cofiring	58	5	0.8000000000000006
Germany	Nuclear	58	5	0.7499999999999988
France	Nuclear	58	5	0.7499999999999988
France	Wave	58	5	0.33000000000000046
Germany	Geo	58	5	0.8000000000000006
France	Geo	58	5	0.8000000000000006
Germany	Hydroregulated	58	5	1.0
France	Hydroregulated	58	5	1.0
Germany	Hydrorun-of-the-river	58	5	0.46832649938000004
Denmark	Hydrorun-of-the-river	58	5	0.3649199999999998
France	Hydrorun-of-the-river	58	5	0.6893536870199999
Germany	Bio	58	5	0.8000000000000006
France	Bio	58	5	0.8000000000000006
Germany	Windonshore	58	5	0.09866200000000007
Denmark	Windonshore	58	5	0.29233999999999977
France	Windonshore	58	5	0.26027199999999984
Germany	Windoffshore	58	5	0.258372
Denmark	Windoffshore	58	5	0.3507260000000003
France	Windoffshore	58	5	0.3900579999999996
Germany	Solar	58	5	0.030480000000000028
Denmark	Solar	58	5	0.004620000000000002
France	Solar	58	5	0.030140000000000007
Germany	Bio10cofiringCCS	58	5	0.8000000000000006
Denmark	Bio10cofiringCCS	58	5	0.8000000000000006
France	Bio10cofiringCCS	58	5	0.8000000000000006
Germany	LigniteCCSsup	58	5	0.8000000000000006
Germany	CoalCCS	58	5	0.8000000000000006
France	CoalCCS	58	5	0.8000000000000006
Germany	GasCCS	58	5	0.8499999999999984
France	GasCCS	58	5	0.8499999999999984
Germany	Waste	58	5	0.9499999999999981
Denmark	Waste	58	5	0.9499999999999981
France	Waste	58	5	0.9499999999999981
Germany	Liginiteexisting	59	5	0.7499999999999988
Germany	Lignite	59	5	0.8000000000000006
Germany	LigniteCCSadv	59	5	0.8000000000000006
Germany	Coalexisting	59	5	0.7499999999999988
Denmark	Coalexisting	59	5	0.7499999999999988
France	Coalexisting	59	5	0.7499999999999988
Germany	Coal	59	5	0.7499999999999988
Denmark	Coal	59	5	0.7499999999999988
France	Coal	59	5	0.7499999999999988
Germany	CoalCCSadv	59	5	0.8000000000000006
Denmark	CoalCCSadv	59	5	0.8000000000000006
France	CoalCCSadv	59	5	0.8000000000000006
Germany	Gasexisting	59	5	0.8000000000000006
Denmark	Gasexisting	59	5	0.8000000000000006
France	Gasexisting	59	5	0.8000000000000006
Germany	GasOCGT	59	5	0.8499999999999984
Denmark	GasOCGT	59	5	0.8499999999999984
France	GasOCGT	59	5	0.8499999999999984
Germany	GasCCGT	59	5	0.8499999999999984
Denmark	GasCCGT	59	5	0.8499999999999984
France	GasCCGT	59	5	0.8499999999999984
Germany	GasCCSadv	59	5	0.8499999999999984
Denmark	GasCCSadv	59	5	0.8499999999999984
France	GasCCSadv	59	5	0.8499999999999984
Germany	Oilexisting	59	5	0.8499999999999984
Denmark	Oilexisting	59	5	0.8499999999999984
France	Oilexisting	59	5	0.8499999999999984
Germany	Bioexisting	59	5	0.8000000000000006
Denmark	Bioexisting	59	5	0.8000000000000006
France	Bioexisting	59	5	0.8000000000000006
Germany	Bio10cofiring	59	5	0.8000000000000006
Denmark	Bio10cofiring	59	5	0.8000000000000006
France	Bio10cofiring	59	5	0.8000000000000006
Germany	Nuclear	59	5	0.7499999999999988
France	Nuclear	59	5	0.7499999999999988
France	Wave	59	5	0.33000000000000046
Germany	Geo	59	5	0.8000000000000006
France	Geo	59	5	0.8000000000000006
Germany	Hydroregulated	59	5	1.0
France	Hydroregulated	59	5	1.0
Germany	Hydrorun-of-the-river	59	5	0.46944919397999985
Denmark	Hydrorun-of-the-river	59	5	0.36427999999999977
France	Hydrorun-of-the-river	59	5	0.7412138372200002
Germany	Bio	59	5	0.8000000000000006
France	Bio	59	5	0.8000000000000006
Germany	Windonshore	59	5	0.10486999999999998
Denmark	Windonshore	59	5	0.304818
France	Windonshore	59	5	0.26365799999999984
Germany	Windoffshore	59	5	0.2548079999999997
Denmark	Windoffshore	59	5	0.36058799999999974
France	Windoffshore	59	5	0.41688800000000037
Germany	Solar	59	5	0.02151999999999999
Denmark	Solar	59	5	0.002519999999999999
France	Solar	59	5	0.008759999999999995
Germany	Bio10cofiringCCS	59	5	0.8000000000000006
Denmark	Bio10cofiringCCS	59	5	0.8000000000000006
France	Bio10cofiringCCS	59	5	0.8000000000000006
Germany	LigniteCCSsup	59	5	0.8000000000000006
Germany	CoalCCS	59	5	0.8000000000000006
France	CoalCCS	59	5	0.8000000000000006
Germany	GasCCS	59	5	0.8499999999999984
France	GasCCS	59	5	0.8499999999999984
Germany	Waste	59	5	0.9499999999999981
Denmark	Waste	59	5	0.9499999999999981
France	Waste	59	5	0.9499999999999981
Germany	Liginiteexisting	60	5	0.7499999999999988
Germany	Lignite	60	5	0.8000000000000006
Germany	LigniteCCSadv	60	5	0.8000000000000006
Germany	Coalexisting	60	5	0.7499999999999988
Denmark	Coalexisting	60	5	0.7499999999999988
France	Coalexisting	60	5	0.7499999999999988
